Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
20,"Bowden, Patrick",22y 313d,35 (6-1-28 18.57%),41 (1.17),←,
42,"Boyd, Matthew",21y 290d,19 (6-0-13 31.58%),4 (0.21),←,
17,"Cooney, Adam",18y 256d,11 (3-0-8 27.27%),4 (0.36),←,
38,"Cross, Daniel",21y 74d,14 (4-1-9 32.14%),1 (0.07),←,
14,"Darcy, Luke",28y 336d,188 (87-4-97 47.34%),139 (0.74),←,
10,"Eagleton, Nathan",25y 215d,140 (62-3-75 45.36%),111 (0.79),84 (36-1-47 43.45%),66 (0.79)
18,"Faulkner, Cameron",20y 21d,5 (3-0-2 60.00%),3 (0.60),←,
13,"Giansiracusa, Daniel",22y 93d,67 (20-2-45 31.34%),60 (0.90),←,
3,"Grant, Chris",31y 182d,286 (147-5-134 52.27%),496 (1.73),←,
8,"Hahn, Mitch",23y 33d,62 (22-1-39 36.29%),25 (0.40),←,
25,"Hargrave, Ryan",22y 322d,47 (15-2-30 34.04%),9 (0.19),←,
22,"Harrison, Ben",29y 147d,149 (64-2-83 43.62%),64 (0.43),73 (26-2-45 36.99%),25 (0.34)
51,"Koops, Steven",25y 324d,83 (34-0-49 40.96%),49 (0.59),5 (2-0-3 40.00%),
36,"Lake, Brian",22y 106d,24 (4-0-20 16.67%),6 (0.25),←,
23,"McMahon, Jordan",21y 16d,44 (11-2-31 27.27%),26 (0.59),←,
2,"Murphy, Robert",22y 3d,72 (25-2-45 36.11%),25 (0.35),←,
15,"Power, Sam",20y 346d,34 (8-1-25 25.00%),8 (0.24),←,
24,"Rawlings, Jade",26y 247d,128 (63-0-65 49.22%),88 (0.69),12 (4-0-8 33.33%),26 (2.17)
30,"Robbins, Matthew",27y 35d,87 (35-2-50 41.38%),30 (0.34),80 (31-2-47 40.00%),30 (0.38)
5,"Smith, Rohan",31y 12d,247 (118-5-124 48.79%),215 (0.87),←,
31,"Street, Peter",24y 6d,26 (10-1-15 40.38%),7 (0.27),9 (3-0-6 33.33%),4 (0.44)
7,"West, Scott",29y 211d,244 (114-4-126 47.54%),90 (0.37),←,
Totals,Totals,24y 180d,2012 (861-38-1113 42.79%),1501 (0.75),,
C,"Rohde, Peter",39y 206d,35 (8-1-26 24.29%),,←,
