Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",28y 166d,121 (57-1-63 47.52%),51 (0.42),←,
28,"Bell, Tom",23y 358d,39 (15-1-23 39.74%),30 (0.77),←,
7,"Buckley, Dylan",22y 82d,15 (4-0-11 26.67%),3 (0.20),←,
44,"Carrazzo, Andrew",31y 173d,185 (72-4-109 40.00%),47 (0.25),←,
41,"Casboult, Levi",25y 83d,44 (15-1-28 35.23%),41 (0.93),←,
9,"Cripps, Patrick",20y 80d,11 (2-1-8 22.73%),4 (0.36),←,
35,"Curnow, Ed",25y 211d,76 (36-2-38 48.68%),11 (0.14),←,
15,"Docherty, Sam",21y 232d,39 (12-1-26 32.05%),8 (0.21),26 (6-1-19 25.00%),7 (0.27)
33,"Everitt, Andrejs",26y 85d,106 (58-3-45 56.13%),54 (0.51),27 (7-0-20 25.93%),22 (0.81)
32,"Graham, Nick",20y 359d,13 (3-0-10 23.08%),3 (0.23),←,
23,"Henderson, Lachie",25y 174d,108 (48-1-59 44.91%),97 (0.90),93 (40-1-52 43.55%),94 (1.01)
5,"Judd, Chris",31y 271d,279 (151-4-124 54.84%),228 (0.82),145 (67-2-76 46.90%),90 (0.62)
8,"Kreuzer, Matthew",26y 24d,107 (55-0-52 51.40%),58 (0.54),←,
2,"Menzel, Troy",20y 257d,32 (11-1-20 35.94%),43 (1.34),←,
3,"Murphy, Marc",27y 322d,194 (84-1-109 43.56%),146 (0.75),←,
17,"Rowe, Sam",27y 199d,41 (13-1-27 32.93%),13 (0.32),←,
6,"Simpson, Kade",31y 32d,230 (92-3-135 40.65%),123 (0.53),←,
42,"Tuohy, Zach",25y 178d,86 (38-1-47 44.77%),31 (0.36),←,
22,"Tutt, Jason",24y 22d,31 (8-0-23 25.81%),23 (0.74),5 (0-0-5 0.00%),1 (0.20)
1,"Walker, Andrew",29y 19d,185 (69-3-113 38.11%),119 (0.64),←,
43,"White, Simon",26y 354d,51 (24-2-25 49.02%),9 (0.18),←,
36,"Wood, Cameron",28y 94d,80 (37-1-42 46.88%),27 (0.34),16 (3-1-12 21.88%),6 (0.38)
Totals,Totals,25y 338d,2073 (904-32-1137 43.61%),1169 (0.56),,
C,"Barker, John",40y 107d,2 (0-0-2 0.00%),,←,
