Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",24y 171d,93 (26-1-66 28.49%),75 (0.81),←,
15,"Anderson, Noah",21y 164d,55 (18-1-36 33.64%),13 (0.24),←,
31,"Andrew, Mac",18y 239d,1 (1-0-0 100.00%),,←,
2,"Atkins, Rory",28y 19d,117 (67-1-49 57.69%),49 (0.42),16 (5-0-11 31.25%),2 (0.13)
30,"Casboult, Levi",32y 138d,172 (56-1-115 32.85%),190 (1.10),18 (8-0-10 44.44%),34 (1.89)
1,"Chol, Mabior",25y 183d,50 (28-1-21 57.00%),67 (1.34),19 (9-0-10 47.37%),43 (2.26)
25,"Collins, Sam",28y 46d,78 (27-1-50 35.26%),,64 (24-1-39 38.28%),
50,"Farrar, Jy",25y 236d,22 (10-0-12 45.45%),2 (0.09),←,
46,"Graham, Caleb",21y 322d,34 (9-0-25 26.47%),1 (0.03),←,
36,"Hollands, Elijah",20y 97d,2 (1-0-1 50.00%),2 (1.00),←,
7,"Holman, Nick",27y 63d,90 (27-0-63 30.00%),47 (0.52),81 (26-0-55 32.10%),47 (0.58)
23,"Lemmens, Sean",27y 271d,131 (37-2-92 29.01%),25 (0.19),←,
13,"Lukosius, Jack",21y 356d,70 (20-1-49 29.29%),15 (0.21),←,
44,"Macpherson, Darcy",24y 275d,69 (18-0-51 26.09%),26 (0.38),←,
17,"Markov, Oleg",26y 84d,51 (22-0-29 43.14%),5 (0.10),28 (10-0-18 35.71%),2 (0.07)
11,"Miller, Touk",26y 159d,157 (41-2-114 26.75%),46 (0.29),←,
47,"Oea, Hewago",20y 260d,4 (2-0-2 50.00%),2 (0.50),←,
22,"Rankine, Izak",22y 99d,46 (16-1-29 35.87%),55 (1.20),←,
41,"Rosas, Malcolm",21y 34d,16 (8-0-8 50.00%),12 (0.75),←,
18,"Rowell, Matt",21y 30d,36 (15-0-21 41.67%),10 (0.28),←,
20,"Sharp, Jeremy",20y 352d,21 (8-0-13 38.10%),6 (0.29),←,
24,"Swallow, David",29y 254d,194 (54-1-139 28.09%),85 (0.44),←,
28,"Witts, Jarrod",29y 321d,141 (46-1-94 32.98%),27 (0.19),101 (28-1-72 28.22%),9 (0.09)
Totals,Totals,24y 229d,1650 (557-14-1079 33.76%),760 (0.46),,
C,"Dew, Stuart",42y 347d,102 (28-1-73 27.94%),,←,
