St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Baker, Steven",20y 313d,10 (3-0-7 30.00%),2 (0.20),←,
21,"Beetham, Caydn",19y 20d,10 (2-0-8 20.00%),4 (0.40),←,
27,"Blake, Jason",20y 16d,14 (3-0-11 21.43%),3 (0.21),←,
3,"Burke, Nathan",31y 53d,293 (126-3-164 43.52%),107 (0.37),←,
11,"Callaghan, Craig",25y 22d,96 (29-0-67 30.21%),70 (0.73),1 (1-0-0 100.00%),1 (1.00)
16,"Capuano, Mathew",25y 210d,83 (61-0-22 73.49%),25 (0.30),1 (1-0-0 100.00%),1 (1.00)
6,"Delaney, Tony",25y 94d,66 (20-2-44 31.82%),25 (0.38),23 (3-1-19 15.22%),5 (0.22)
10,"Everitt, Peter",26y 332d,148 (68-2-78 46.62%),259 (1.75),←,
37,"Gale, Mark",24y 328d,72 (24-0-48 33.33%),18 (0.25),1 (1-0-0 100.00%),
25,"Hall, Barry",24y 51d,72 (31-1-40 43.75%),100 (1.39),←,
2,"Hamill, Aaron",23y 223d,93 (50-0-43 53.76%),114 (1.23),1 (1-0-0 100.00%),
35,"Harvey, Robert",29y 222d,237 (115-3-119 49.16%),137 (0.58),←,
7,"Hayes, Lenny",21y 76d,39 (11-1-27 29.49%),17 (0.44),←,
8,"Hudghton, Max",24y 210d,86 (37-1-48 43.60%),4 (0.05),←,
23,"Loewe, Stewart",32y 312d,295 (129-2-164 44.07%),559 (1.89),←,
43,"Moyle, Brett",21y,13 (3-0-10 23.08%),3 (0.23),←,
1,"Peckett, Justin",28y 177d,152 (68-1-83 45.07%),19 (0.13),←,
17,"Plapp, Justin",23y 282d,29 (11-0-18 37.93%),26 (0.90),11 (1-0-10 9.09%),4 (0.36)
26,"Powell, Robert",25y 12d,57 (30-0-27 52.63%),53 (0.93),1 (1-0-0 100.00%),
4,"Thompson, Andrew",28y 161d,89 (41-1-47 46.63%),62 (0.70),←,
32,"Traianidis, Jason",26y 144d,56 (25-0-31 44.64%),35 (0.63),←,
13,"Voss, Brett",23y 37d,36 (20-1-15 56.94%),11 (0.31),1 (1-0-0 100.00%),
Totals,Totals,25y 17d,2046 (907-18-1121 44.33%),1653 (0.81),,
C,"Blight, Malcolm",51y 43d,236 (137-0-99 58.05%),,1 (1-0-0 100.00%),
