North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
44,"Anthony, Liam",21y 319d,5 (0-1-4 10.00%),1 (0.20),←,
33,"Campbell, Matt",22y 185d,42 (23-1-18 55.95%),51 (1.21),←,
11,"Firrito, Michael",25y 240d,122 (59-2-61 49.18%),22 (0.18),←,
38,"Gibson, Josh",25y 134d,60 (26-1-33 44.17%),1 (0.02),←,
22,"Goldstein, Todd",21y 24d,11 (5-1-5 50.00%),4 (0.36),←,
24,"Greenwood, Levi",20y 156d,6 (0-1-5 8.33%),1 (0.17),←,
31,"Hale, David",25y 64d,117 (50-2-65 43.59%),102 (0.87),←,
6,"Hansen, Lachlan",20y 342d,24 (10-1-13 43.75%),9 (0.38),←,
39,"Harding, Leigh",28y 90d,128 (59-3-66 47.27%),152 (1.19),←,
29,"Harvey, Brent",31y 72d,274 (149-3-122 54.93%),315 (1.15),←,
21,"Jones, Corey",28y 149d,152 (71-2-79 47.37%),210 (1.38),←,
1,"McIntosh, Hamish",24y 324d,74 (29-2-43 40.54%),35 (0.47),←,
42,"McMahon, Scott",23y 53d,46 (22-1-23 48.91%),23 (0.50),←,
20,"Petrie, Drew",26y 283d,171 (80-3-88 47.66%),142 (0.83),←,
5,"Power, Sam",26y 23d,120 (43-4-73 37.50%),18 (0.15),36 (15-2-19 44.44%),2 (0.06)
3,"Rawlings, Brady",28y 45d,196 (97-2-97 50.00%),58 (0.30),←,
15,"Ross, Ben",20y 307d,12 (5-0-7 41.67%),4 (0.33),←,
7,"Simpson, Adam",33y 159d,305 (170-3-132 56.23%),83 (0.27),←,
9,"Swallow, Andrew",22y 53d,57 (23-1-33 41.23%),24 (0.42),←,
12,"Thomas, Lindsay",21y 147d,50 (22-2-26 46.00%),58 (1.16),←,
16,"Thompson, Scott",23y 77d,23 (4-2-17 21.74%),,←,
14,"Urquhart, Gavin",21y 68d,29 (10-0-19 34.48%),,←,
Totals,Totals,24y 234d,2024 (957-38-1029 47.28%),1313 (0.65),,
C,"Crocker, Darren",42y 121d,5 (0-1-4 10.00%),,←,
