Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
19,"Betts, Eddie",33y 200d,317 (153-3-161 48.74%),601 (1.90),185 (75-3-107 41.35%),291 (1.57)
41,"Casboult, Levi",30y 90d,126 (37-1-88 29.76%),135 (1.07),←,
9,"Cripps, Patrick",25y 87d,103 (24-1-78 23.79%),48 (0.47),←,
28,"Cuningham, David",23y 75d,27 (4-0-23 14.81%),17 (0.63),←,
35,"Curnow, Ed",30y 219d,167 (60-2-105 36.53%),36 (0.22),←,
15,"Docherty, Sam",26y 240d,94 (28-1-65 30.32%),14 (0.15),81 (22-1-58 27.78%),13 (0.16)
40,"Gibbons, Michael",25y 29d,23 (7-0-16 30.43%),17 (0.74),←,
14,"Jones, Liam",29y 110d,127 (42-0-85 33.07%),84 (0.66),61 (15-0-46 24.59%),16 (0.26)
16,"Lang, Darcy",24y 205d,64 (32-1-31 50.78%),43 (0.67),20 (6-0-14 30.00%),12 (0.60)
21,"Martin, Jack",25y 136d,99 (25-1-73 25.76%),85 (0.86),2 (0-0-2 0.00%),4 (2.00)
11,"McGovern, Mitch",25y 246d,66 (38-1-27 58.33%),91 (1.38),18 (4-0-14 22.22%),24 (1.33)
10,"McKay, Harry",22y 172d,36 (8-0-28 22.22%),50 (1.39),←,
3,"Murphy, Marc",32y 330d,270 (105-1-164 39.07%),185 (0.69),←,
24,"Newman, Nic",27y 150d,53 (27-0-26 50.94%),14 (0.26),22 (7-0-15 31.82%),6 (0.27)
32,"Newnes, Jack",27y 110d,157 (55-2-100 35.67%),56 (0.36),2 (0-0-2 0.00%),1 (0.50)
5,"Petrevski-Seton, Sam",22y 115d,66 (14-0-52 21.21%),19 (0.29),←,
27,"Pittonet, Marc",24y 10d,8 (5-0-3 62.50%),,1 (0-0-1 0.00%),
20,"Plowman, Lachie",25y 276d,96 (25-0-71 26.04%),1 (0.01),76 (21-0-55 27.63%),
43,"Setterfield, Will",22y 129d,22 (7-0-15 31.82%),6 (0.27),20 (6-0-14 30.00%),6 (0.30)
6,"Simpson, Kade",36y 39d,327 (117-3-207 36.24%),138 (0.42),←,
18,"Walsh, Sam",19y 347d,24 (7-0-17 29.17%),6 (0.25),←,
23,"Weitering, Jacob",22y 203d,78 (17-0-61 21.79%),10 (0.13),←,
Totals,Totals,26y 177d,2350 (837-17-1496 35.62%),1656 (0.70),,
C,"Teague, David",39y 39d,13 (6-0-7 46.15%),,←,
