Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",32y 43d,286 (151-2-133 53.15%),376 (1.31),94 (27-0-67 28.72%),114 (1.21)
39,"Davis, Ryan",27y 19d,24 (6-0-18 25.00%),11 (0.46),10 (3-0-7 30.00%),7 (0.70)
12,"Day, Sam",23y 294d,89 (26-1-62 29.78%),57 (0.64),←,
2,"Grant, Jarrad",26y 356d,87 (42-0-45 48.28%),90 (1.03),6 (0-0-6 0.00%),7 (1.17)
33,"Hall, Aaron",25y 230d,72 (25-1-46 35.42%),61 (0.85),←,
14,"Hallahan, Mitch",23y 308d,19 (4-0-15 21.05%),5 (0.26),13 (1-0-12 7.69%),3 (0.23)
5,"Harbrow, Jarrod",27y 344d,176 (69-2-105 39.77%),51 (0.29),106 (29-1-76 27.83%),30 (0.28)
38,"Joyce, Jesse",18y 314d,3 (0-0-3 0.00%),,←,
19,"Lynch, Tom",23y 239d,93 (25-1-67 27.42%),166 (1.78),←,
7,"Malceski, Nick",31y 316d,205 (122-3-80 60.24%),73 (0.36),29 (6-1-22 22.41%),6 (0.21)
32,"Matera, Brandon",24y 107d,82 (23-1-58 28.66%),88 (1.07),←,
17,"May, Steven",24y 168d,79 (25-1-53 32.28%),17 (0.22),←,
18,"McKenzie, Trent",24y 84d,99 (29-0-70 29.29%),22 (0.22),←,
11,"Miller, Touk",20y 125d,31 (5-1-25 17.74%),8 (0.26),←,
22,"Nicholls, Tom",24y 114d,39 (12-1-26 32.05%),6 (0.15),←,
10,"Prestia, Dion",23y 258d,93 (24-0-69 25.81%),28 (0.30),←,
35,"Rischitelli, Michael",30y 170d,209 (74-3-132 36.12%),87 (0.42),98 (25-0-73 25.51%),40 (0.41)
3,"Rosa, Matt",29y 216d,177 (89-1-87 50.56%),42 (0.24),9 (2-0-7 22.22%),3 (0.33)
6,"Sexton, Alex",22y 206d,47 (12-0-35 25.53%),27 (0.57),←,
26,"Shaw, Matt",24y 142d,91 (23-1-67 25.82%),31 (0.34),←,
16,"Thompson, Rory",25y 106d,70 (21-1-48 30.71%),7 (0.10),←,
30,"Wright, Peter",19y 292d,11 (0-0-11 0.00%),12 (1.09),←,
Totals,Totals,25y 86d,2082 (807-20-1255 38.76%),1265 (0.61),,
C,"Eade, Rodney",58y 83d,349 (176-5-168 51.15%),,35 (7-1-27 21.43%),
