Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",25y 282d,139 (61-1-77 44.24%),79 (0.57),←,
5,"Broadbent, Matthew",23y 282d,87 (34-1-52 39.66%),38 (0.44),←,
27,"Carlile, Alipate",27y 10d,139 (58-1-80 42.09%),5 (0.04),←,
25,"Cassisi, Domenic",31y 230d,223 (113-2-108 51.12%),73 (0.33),←,
18,"Cornes, Kane",31y 125d,276 (140-2-134 51.09%),91 (0.33),←,
7,"Ebert, Brad",24y 38d,130 (53-1-76 41.15%),68 (0.52),54 (25-1-28 47.22%),35 (0.65)
9,"Gray, Robbie",26y 41d,98 (42-0-56 42.86%),132 (1.35),←,
8,"Hartlett, Hamish",23y 269d,75 (31-1-43 42.00%),43 (0.57),←,
36,"Hombsch, Jack",21y 64d,22 (9-0-13 40.91%),,13 (9-0-4 69.23%),
24,"Impey, Jarman",18y 305d,8 (7-0-1 87.50%),2 (0.25),←,
37,"Mitchell, Kane",24y 160d,14 (7-0-7 50.00%),10 (0.71),←,
6,"Monfries, Angus",27y 111d,179 (75-3-101 42.74%),209 (1.17),29 (17-0-12 58.62%),44 (1.52)
29,"Pittard, Jasper",23y 39d,39 (21-0-18 53.85%),6 (0.15),←,
21,"Polec, Jared",21y 210d,24 (14-0-10 58.33%),14 (0.58),8 (7-0-1 87.50%),5 (0.63)
4,"Renouf, Brent",26y 7d,68 (36-1-31 53.68%),13 (0.19),16 (7-0-9 43.75%),4 (0.25)
28,"Schulz, Jay",29y 22d,150 (59-3-88 40.33%),238 (1.59),79 (35-1-43 44.94%),180 (2.28)
12,"Trengove, Jackson",23y 189d,86 (32-1-53 37.79%),7 (0.08),←,
39,"Westhoff, Justin",27y 221d,142 (61-1-80 43.31%),185 (1.30),←,
19,"White, Matt",27y 25d,113 (51-4-58 46.90%),67 (0.59),8 (7-0-1 87.50%),13 (1.63)
16,"Wines, Ollie",19y 215d,32 (20-0-12 62.50%),15 (0.47),←,
20,"Wingard, Chad",20y 285d,50 (24-1-25 49.00%),70 (1.40),←,
40,"Young, Aaron",21y 155d,22 (8-1-13 38.64%),10 (0.45),←,
Totals,Totals,24y 282d,2116 (956-24-1136 45.18%),1375 (0.65),,
C,"Hinkley, Ken",47y 222d,31 (20-0-11 64.52%),,←,
