Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
42,"DAmbrosio, Massimo",19y 62d,6 (4-0-2 66.67%),,←,
2,"Draper, Sam",23y 312d,41 (13-0-28 31.71%),14 (0.34),←,
22,"Durham, Sam",21y 28d,25 (10-0-15 40.00%),6 (0.24),←,
35,"Guelfi, Matt",24y 357d,81 (39-1-41 48.77%),31 (0.38),←,
21,"Heppell, Dyson",30y 84d,211 (99-2-110 47.39%),65 (0.31),←,
19,"Hind, Nick",27y 352d,62 (27-0-35 43.55%),22 (0.35),41 (18-0-23 43.90%),5 (0.12)
8,"Hobbs, Ben",18y 324d,16 (6-0-10 37.50%),8 (0.50),←,
23,"Jones, Harry",21y 162d,26 (12-0-14 46.15%),33 (1.27),←,
29,"Kelly, Jake",27y 197d,129 (56-1-72 43.80%),2 (0.02),19 (6-0-13 31.58%),1 (0.05)
4,"Langford, Kyle",25y 248d,106 (43-1-62 41.04%),76 (0.72),←,
15,"Laverde, Jayden",26y 116d,89 (38-0-51 42.70%),37 (0.42),←,
37,"Martin, Nic",21y 125d,19 (7-0-12 36.84%),18 (0.95),←,
1,"McGrath, Andrew",24y 65d,109 (52-1-56 48.17%),19 (0.17),←,
7,"Merrett, Zach",26y 307d,182 (77-2-103 42.86%),56 (0.31),←,
3,"Parish, Darcy",25y 12d,130 (52-1-77 40.38%),48 (0.37),←,
16,"Perkins, Archie",20y 133d,37 (15-0-22 40.54%),23 (0.62),←,
27,"Redman, Mason",24y 345d,78 (35-1-42 45.51%),11 (0.14),←,
14,"Ridley, Jordan",23y 290d,66 (27-1-38 41.67%),,←,
11,"Snelling, Will",25y,50 (24-1-25 49.00%),23 (0.46),49 (23-1-25 47.96%),22 (0.45)
17,"Stewart, James",28y 155d,78 (33-1-44 42.95%),70 (0.90),60 (25-1-34 42.50%),52 (0.87)
25,"Stringer, Jake",28y 103d,170 (86-0-84 50.59%),303 (1.78),81 (38-0-43 46.91%),143 (1.77)
20,"Wright, Peter",25y 332d,107 (30-0-77 28.04%),163 (1.52),41 (17-0-24 41.46%),78 (1.90)
30,"Zerk-Thatcher, Brandon",23y 346d,27 (13-1-13 50.00%),,←,
Totals,Totals,24y 210d,1845 (798-14-1033 43.25%),1028 (0.56),,
C,"Rutten, Ben",39y 70d,42 (17-0-25 40.48%),,←,
