Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",21y 224d,5 (2-0-3 40.00%),2 (0.40),←,
21,"Austin, Mark",19y 160d,4 (1-0-3 25.00%),,←,
19,"Betts, Eddie",21y 250d,75 (17-2-56 24.00%),85 (1.13),←,
15,"Browne, Steven",19y 183d,11 (5-0-6 45.45%),4 (0.36),←,
44,"Carrazzo, Andrew",24y 231d,81 (21-2-58 27.16%),20 (0.25),←,
28,"Cloke, Cameron",23y 226d,43 (18-0-25 41.86%),20 (0.47),22 (9-0-13 40.91%),9 (0.41)
25,"Fevola, Brendan",27y 195d,160 (54-2-104 34.38%),467 (2.92),←,
14,"Fisher, Brad",24y 115d,87 (25-1-61 29.31%),111 (1.28),←,
4,"Gibbs, Bryce",19y 140d,39 (11-0-28 28.21%),16 (0.41),←,
16,"Grigg, Shaun",20y 105d,21 (8-0-13 38.10%),3 (0.14),←,
40,"Jamison, Michael",22y 52d,19 (6-0-13 31.58%),,←,
5,"Judd, Chris",24y 329d,151 (91-2-58 60.93%),150 (0.99),17 (7-0-10 41.18%),12 (0.71)
8,"Kreuzer, Matthew",19y 81d,16 (8-0-8 50.00%),10 (0.63),←,
3,"Murphy, Marc",21y 14d,53 (14-0-39 26.42%),30 (0.57),←,
2,"Russell, Jordan",21y 270d,46 (12-1-33 27.17%),6 (0.13),←,
29,"Scotland, Heath",28y 12d,156 (52-1-103 33.65%),50 (0.32),103 (29-1-73 28.64%),38 (0.37)
6,"Simpson, Kade",24y 89d,83 (22-1-60 27.11%),46 (0.55),←,
24,"Stevens, Nick",28y 212d,210 (100-4-106 48.57%),125 (0.60),83 (26-2-55 32.53%),47 (0.57)
32,"Thornton, Bret",24y 261d,124 (31-1-92 25.40%),2 (0.02),←,
30,"Waite, Jarrad",25y 180d,102 (27-2-73 27.45%),105 (1.03),←,
1,"Walker, Andrew",22y 76d,77 (17-2-58 23.38%),26 (0.34),←,
34,"Wiggins, Simon",25y 326d,101 (30-1-70 30.20%),32 (0.32),←,
Totals,Totals,23y 70d,1664 (572-22-1070 34.38%),1310 (0.79),,
C,"Ratten, Brett",37y 22d,24 (8-0-16 33.33%),,←,
