Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
9,"Cotchin, Trent",22y 133d,84 (35-1-48 42.26%),55 (0.65),←,
3,"Deledio, Brett",25y 122d,170 (63-4-103 38.24%),115 (0.68),←,
10,"Edwards, Shane",23y 298d,107 (35-4-68 34.58%),63 (0.59),←,
42,"Ellis, Brandon",19y 15d,20 (9-0-11 45.00%),2 (0.10),←,
24,"Griffiths, Ben",20y 336d,18 (11-0-7 61.11%),4 (0.22),←,
6,"Grigg, Shaun",24y 121d,84 (35-1-48 42.26%),32 (0.38),41 (17-1-23 42.68%),22 (0.54)
32,"Helbig, Brad",20y 172d,13 (3-1-9 26.92%),4 (0.31),←,
14,"Houli, Bachar",24y 98d,68 (27-2-39 41.18%),17 (0.25),42 (17-1-24 41.67%),8 (0.19)
23,"Jackson, Daniel",26y 115d,121 (39-3-79 33.47%),39 (0.32),←,
28,"King, Jake",28y 145d,87 (29-4-54 35.63%),56 (0.64),←,
20,"Maric, Ivan",26y 227d,96 (52-0-44 54.17%),35 (0.36),19 (9-0-10 47.37%),7 (0.37)
4,"Martin, Dustin",21y 53d,61 (22-1-38 36.89%),66 (1.08),←,
16,"McGuane, Luke",25y 188d,91 (28-3-60 32.42%),15 (0.16),←,
38,"Morris, Steven",23y 231d,19 (8-0-11 42.11%),1 (0.05),←,
26,"Nahas, Robin",24y 282d,75 (24-2-49 33.33%),95 (1.27),←,
17,"Newman, Chris",30y 92d,212 (70-4-138 33.96%),32 (0.15),←,
45,"OHanlon, Brett",19y 32d,6 (2-0-4 33.33%),1 (0.17),←,
37,"Post, Jayden",22y 257d,28 (9-1-18 33.93%),5 (0.18),←,
18,"Rance, Alex",22y 314d,64 (19-1-44 30.47%),7 (0.11),←,
8,"Riewoldt, Jack",23y 292d,110 (39-3-68 36.82%),253 (2.30),←,
21,"Tuck, Shane",30y 238d,160 (59-3-98 37.81%),68 (0.43),←,
35,"White, Matt",25y 125d,88 (32-4-52 38.64%),43 (0.49),←,
Totals,Totals,24y 60d,1782 (650-42-1090 36.48%),1008 (0.57),,
C,"Hardwick, Damien",40y,64 (23-1-40 36.72%),,←,
