Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
25,"Chaplin, Troy",27y 70d,145 (58-1-86 40.34%),10 (0.07),5 (3-0-2 60.00%),
9,"Cotchin, Trent",23y 27d,92 (39-2-51 43.48%),55 (0.60),←,
3,"Deledio, Brett",26y 16d,178 (67-5-106 39.04%),122 (0.69),←,
10,"Edwards, Shane",24y 191d,115 (39-5-71 36.09%),71 (0.62),←,
5,"Ellis, Brandon",19y 274d,27 (12-1-14 46.30%),3 (0.11),←,
6,"Grigg, Shaun",25y 15d,92 (39-2-51 43.48%),36 (0.39),49 (21-2-26 44.90%),26 (0.53)
2,"Grimes, Dylan",21y 292d,22 (9-0-13 40.91%),,←,
14,"Houli, Bachar",24y 357d,76 (31-3-42 42.76%),20 (0.26),50 (21-2-27 44.00%),11 (0.22)
23,"Jackson, Daniel",27y 9d,129 (43-4-82 34.88%),41 (0.32),←,
28,"King, Jake",29y 39d,92 (32-4-56 36.96%),64 (0.70),←,
15,"Knights, Chris",26y 221d,100 (53-0-47 53.00%),73 (0.73),4 (1-0-3 25.00%),5 (1.25)
20,"Maric, Ivan",27y 120d,104 (56-1-47 54.33%),38 (0.37),27 (13-1-13 50.00%),10 (0.37)
4,"Martin, Dustin",21y 312d,69 (26-2-41 39.13%),73 (1.06),←,
16,"McGuane, Luke",26y 81d,99 (32-4-63 34.34%),31 (0.31),←,
38,"Morris, Steven",24y 124d,26 (12-1-13 48.08%),1 (0.04),←,
1,"Newman, Chris",30y 351d,220 (74-5-141 34.77%),33 (0.15),←,
13,"Petterd, Ricky",24y 284d,59 (16-1-42 27.97%),55 (0.93),5 (2-0-3 40.00%),
18,"Rance, Alex",23y 207d,72 (23-2-47 33.33%),7 (0.10),←,
8,"Riewoldt, Jack",24y 185d,118 (43-4-71 38.14%),281 (2.38),←,
29,"Vickery, Ty",22y 338d,60 (22-2-36 38.33%),60 (1.00),←,
31,"Vlastuin, Nick",19y 15d,2 (0-0-2 0.00%),,←,
35,"White, Matt",26y 19d,91 (33-4-54 38.46%),44 (0.48),←,
Totals,Totals,24y 311d,1988 (759-53-1176 38.18%),1118 (0.56),,
C,"Hardwick, Damien",40y 259d,72 (27-2-43 38.89%),,←,
