Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
42,"Boyd, Matthew",22y 358d,43 (14-0-29 32.56%),8 (0.19),←,
17,"Cooney, Adam",19y 324d,40 (14-0-26 35.00%),32 (0.80),←,
4,"Cross, Daniel",22y 143d,45 (15-1-29 34.44%),4 (0.09),←,
10,"Eagleton, Nathan",26y 283d,171 (73-3-95 43.57%),146 (0.85),115 (47-1-67 41.30%),101 (0.88)
13,"Giansiracusa, Daniel",23y 162d,86 (29-2-55 34.88%),83 (0.97),←,
9,"Gilbee, Lindsay",24y 43d,72 (27-1-44 38.19%),42 (0.58),←,
3,"Grant, Chris",32y 250d,311 (157-5-149 51.29%),520 (1.67),←,
16,"Griffen, Ryan",19y 24d,16 (7-0-9 43.75%),7 (0.44),←,
8,"Hahn, Mitch",24y 102d,90 (31-1-58 35.00%),53 (0.59),←,
25,"Hargrave, Ryan",24y 25d,72 (26-2-44 37.50%),19 (0.26),←,
6,"Johnson, Brad",29y 33d,253 (113-5-135 45.65%),324 (1.28),←,
36,"Lake, Brian",23y 174d,52 (15-0-37 28.85%),8 (0.15),←,
23,"McMahon, Jordan",22y 85d,71 (22-2-47 32.39%),30 (0.42),←,
27,"Minson, Will",20y 131d,21 (10-0-11 47.62%),5 (0.24),←,
38,"Morris, Dale",22y 234d,16 (9-0-7 56.25%),,←,
2,"Murphy, Robert",23y 72d,100 (35-2-63 36.00%),60 (0.60),←,
1,"Ray, Farren",19y 150d,20 (7-0-13 35.00%),8 (0.40),←,
30,"Robbins, Matthew",28y 104d,112 (44-2-66 40.18%),70 (0.63),105 (40-2-63 39.05%),70 (0.67)
34,"Skipper, Wayde",22y 172d,26 (8-1-17 32.69%),10 (0.38),←,
5,"Smith, Rohan",32y 81d,275 (129-5-141 47.82%),233 (0.85),←,
31,"Street, Peter",25y 75d,43 (15-1-27 36.05%),9 (0.21),26 (8-0-18 30.77%),6 (0.23)
7,"West, Scott",30y 279d,275 (125-4-146 46.18%),95 (0.35),←,
Totals,Totals,24y 183d,2210 (925-37-1248 41.86%),1766 (0.80),,
C,"Eade, Rodney",47y 138d,173 (91-2-80 53.18%),,21 (10-0-11 47.62%),
