Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",27y 240d,156 (64-2-90 41.67%),39 (0.25),←,
8,"Bewick, Rohan",23y 276d,41 (17-0-24 41.46%),35 (0.85),←,
16,"Brown, Jonathan",31y 257d,243 (141-3-99 58.64%),571 (2.35),←,
42,"Clarke, Justin",19y 237d,10 (5-0-5 50.00%),,←,
41,"Golby, Mitch",21y 283d,34 (14-0-20 41.18%),5 (0.15),←,
6,"Green, Josh",20y 323d,27 (13-0-14 48.15%),25 (0.93),←,
11,"Hanley, Pearce",24y 240d,70 (22-0-48 31.43%),24 (0.34),←,
2,"Harwood, Ryan",21y 340d,36 (13-0-23 36.11%),4 (0.11),←,
35,"Lester, Ryan",20y 321d,33 (14-0-19 42.42%),7 (0.21),←,
23,"Leuenberger, Matthew",25y 36d,82 (29-1-52 35.98%),18 (0.22),←,
36,"Maguire, Matt",29y 44d,148 (72-1-75 48.99%),19 (0.13),49 (18-0-31 36.73%),
32,"Mayes, Sam",19y 54d,11 (6-0-5 54.55%),4 (0.36),←,
9,"McGrath, Ashley",30y 54d,203 (97-2-104 48.28%),158 (0.78),←,
21,"Merrett, Daniel",28y 213d,146 (63-3-80 44.18%),46 (0.32),←,
24,"Patfull, Joel",28y 218d,154 (62-3-89 41.23%),22 (0.14),←,
31,"Polkinghorne, James",24y 173d,92 (35-1-56 38.59%),53 (0.58),←,
29,"Raines, Andrew",27y 127d,112 (38-1-73 34.38%),12 (0.11),56 (20-0-36 35.71%),11 (0.20)
30,"Redden, Jack",22y 216d,91 (33-1-57 36.81%),42 (0.46),←,
10,"Rich, Daniel",23y 36d,91 (36-1-54 40.11%),59 (0.65),←,
38,"Rockliff, Tom",23y 141d,76 (24-0-52 31.58%),41 (0.54),←,
14,"Staker, Brent",29y 51d,147 (76-1-70 52.04%),106 (0.72),37 (12-0-25 32.43%),22 (0.59)
15,"Zorko, Dayne",24y 154d,31 (14-0-17 45.16%),32 (1.03),←,
Totals,Totals,24y 333d,2034 (888-20-1126 43.66%),1322 (0.65),,
C,"Voss, Michael",38y 6d,105 (41-1-63 39.52%),,←,
