Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",27y 132d,146 (51-1-94 35.27%),123 (0.84),←,
15,"Anderson, Noah",24y 125d,117 (47-1-69 40.60%),46 (0.39),←,
1,"Andrew, Mac",21y 200d,53 (24-0-29 45.28%),10 (0.19),←,
35,"Budarick, Connor",24y 77d,43 (20-1-22 47.67%),1 (0.02),←,
33,"Clohesy, Sam",22y 192d,30 (16-0-14 53.33%),9 (0.30),←,
25,"Collins, Sam",31y 7d,140 (56-1-83 40.36%),,126 (53-1-72 42.46%),
8,"Fiorini, Brayden",27y 304d,111 (34-1-76 31.08%),34 (0.31),←,
3,"Flanders, Sam",23y 333d,78 (31-1-46 40.38%),35 (0.45),←,
7,"Holman, Nick",30y 24d,143 (52-0-91 36.36%),77 (0.54),134 (51-0-83 38.06%),77 (0.57)
19,"Humphrey, Bailey",20y 284d,53 (27-0-26 50.94%),35 (0.66),←,
40,"Jeffrey, Joel",23y 102d,41 (21-0-20 51.22%),18 (0.44),←,
34,"King, Ben",24y 350d,108 (40-1-67 37.50%),219 (2.03),←,
22,"Long, Ben",27y 305d,123 (54-1-68 44.31%),82 (0.67),44 (22-0-22 50.00%),51 (1.16)
11,"Miller, Touk",29y 120d,204 (63-2-139 31.37%),69 (0.34),←,
2,"Noble, John",28y 89d,125 (74-3-48 60.40%),11 (0.09),13 (8-0-5 61.54%),3 (0.23)
27,"Powell, Wil",25y 300d,118 (48-1-69 41.10%),15 (0.13),←,
20,"Read, Ethan",19y 350d,13 (7-0-6 53.85%),9 (0.69),←,
17,"Rioli, Daniel",28y 67d,196 (106-4-86 55.10%),115 (0.59),13 (8-0-5 61.54%),6 (0.46)
18,"Rowell, Matt",23y 356d,98 (44-0-54 44.90%),29 (0.30),←,
32,"Uwland, Bodhi",21y 332d,37 (19-0-18 51.35%),1 (0.03),←,
4,"Walter, Jed",20y 14d,26 (13-0-13 50.00%),25 (0.96),←,
14,"Weller, Lachie",29y 119d,150 (46-1-103 31.00%),50 (0.33),103 (32-1-70 31.55%),33 (0.32)
28,"Witts, Jarrod",32y 282d,194 (72-1-121 37.37%),43 (0.22),154 (54-1-99 35.39%),25 (0.16)
Totals,Totals,25y 226d,2347 (965-20-1362 41.12%),1056 (0.45),,
C,"Hardwick, Damien",52y 308d,343 (189-6-148 55.98%),,36 (19-0-17 52.78%),
