Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",27y 1d,172 (77-1-94 45.06%),105 (0.61),←,
5,"Broadbent, Matthew",25y 1d,120 (51-1-68 42.92%),41 (0.34),←,
17,"Clurey, Tom",21y 132d,8 (6-0-2 75.00%),,←,
30,"Colquhoun, Sam",20y 225d,15 (6-0-9 40.00%),3 (0.20),←,
7,"Ebert, Brad",25y 122d,164 (70-1-93 42.99%),84 (0.51),88 (42-1-45 48.30%),51 (0.58)
9,"Gray, Robbie",27y 125d,131 (58-0-73 44.27%),181 (1.38),←,
46,"Gray, Sam",23y 182d,12 (8-0-4 66.67%),8 (0.67),←,
8,"Hartlett, Hamish",24y 353d,107 (46-1-60 43.46%),62 (0.58),←,
36,"Hombsch, Jack",22y 148d,56 (26-0-30 46.43%),,47 (26-0-21 55.32%),
23,"Lobbe, Matthew",26y 171d,81 (39-0-42 48.15%),21 (0.26),←,
26,"Moore, Andrew",24y 64d,54 (24-0-30 44.44%),18 (0.33),←,
3,"Neade, Jake",21y 65d,30 (17-0-13 56.67%),26 (0.87),←,
13,"OShea, Cameron",23y 142d,63 (27-0-36 42.86%),7 (0.11),←,
29,"Pittard, Jasper",24y 123d,71 (37-0-34 52.11%),9 (0.13),←,
4,"Ryder, Paddy",27y 141d,183 (85-4-94 47.54%),132 (0.72),13 (6-0-7 46.15%),15 (1.15)
28,"Schulz, Jay",30y 106d,184 (76-3-105 42.12%),314 (1.71),113 (52-1-60 46.46%),256 (2.27)
12,"Trengove, Jackson",24y 273d,111 (45-1-65 40.99%),8 (0.07),←,
39,"Westhoff, Justin",28y 305d,176 (78-1-97 44.60%),222 (1.26),←,
19,"White, Matt",28y 109d,140 (66-4-70 48.57%),90 (0.64),35 (22-0-13 62.86%),36 (1.03)
16,"Wines, Ollie",20y 299d,62 (35-0-27 56.45%),26 (0.42),←,
20,"Wingard, Chad",22y 4d,84 (41-1-42 49.40%),137 (1.63),←,
40,"Young, Aaron",22y 239d,40 (20-1-19 51.25%),14 (0.35),←,
Totals,Totals,24y 234d,2064 (938-19-1107 45.45%),1508 (0.73),,
C,"Hinkley, Ken",48y 306d,65 (37-0-28 56.92%),,←,
