Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",29y 266d,202 (77-2-123 38.61%),52 (0.26),←,
31,"Andrews, Harris",18y 240d,15 (2-0-13 13.33%),4 (0.27),←,
8,"Bewick, Rohan",25y 302d,77 (26-0-51 33.77%),57 (0.74),←,
3,"Christensen, Allen",24y 81d,83 (51-0-32 61.45%),69 (0.83),18 (2-0-16 11.11%),13 (0.72)
42,"Clarke, Justin",21y 263d,54 (16-0-38 29.63%),1 (0.02),←,
24,"Dawson, Liam",19y 197d,6 (0-0-6 0.00%),1 (0.17),←,
46,"Evans, Billy",18y 293d,1 (0-0-1 0.00%),,←,
34,"Freeman, Jonathan",21y 103d,6 (1-0-5 16.67%),7 (1.17),←,
11,"Hanley, Pearce",26y 266d,103 (33-0-70 32.04%),39 (0.38),←,
12,"Martin, Stefan",28y 264d,90 (22-1-67 25.00%),32 (0.36),33 (8-0-25 24.24%),9 (0.27)
32,"Mayes, Sam",21y 80d,49 (17-0-32 34.69%),23 (0.47),←,
1,"McGuane, Luke",28y 177d,109 (37-4-68 35.78%),42 (0.39),4 (1-0-3 25.00%),3 (0.75)
25,"McStay, Daniel",20y 45d,25 (6-0-19 24.00%),23 (0.92),←,
21,"Merrett, Daniel",30y 239d,177 (74-3-100 42.66%),69 (0.39),←,
47,"OBrien, Zac",24y 285d,10 (2-0-8 20.00%),1 (0.10),←,
22,"Paparone, Marco",20y 339d,41 (9-0-32 21.95%),13 (0.32),←,
30,"Redden, Jack",24y 242d,127 (43-1-83 34.25%),51 (0.40),←,
10,"Rich, Daniel",25y 62d,119 (42-1-76 35.71%),76 (0.64),←,
5,"Robinson, Mitch",26y 62d,117 (53-1-63 45.73%),66 (0.56),17 (2-0-15 11.76%),8 (0.47)
38,"Rockliff, Tom",25y 167d,113 (37-0-76 32.74%),54 (0.48),←,
28,"Taylor, Lewis",20y 172d,40 (9-0-31 22.50%),26 (0.65),←,
15,"Zorko, Dayne",26y 180d,77 (27-0-50 35.06%),75 (0.97),←,
Totals,Totals,24y 31d,1641 (584-13-1044 35.59%),781 (0.48),,
C,"Leppitsch, Justin",39y 311d,40 (9-0-31 22.50%),,←,
