North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
4,"Corr, Aidan",29y 94d,138 (50-3-85 37.32%),2 (0.01),40 (3-0-37 7.50%),
25,"Curtis, Paul",20y 168d,35 (3-0-32 8.57%),27 (0.77),←,
41,"Drury, Blake",19y 220d,4 (0-0-4 0.00%),,←,
40,"Ford, Eddie",21y 59d,21 (0-0-21 0.00%),13 (0.62),←,
31,"Goater, Josh",20y 78d,10 (2-0-8 20.00%),,←,
22,"Goldstein, Todd",35y 49d,314 (129-2-183 41.40%),157 (0.50),←,
18,"Greenwood, Hugh",31y 166d,117 (44-2-71 38.46%),50 (0.43),34 (4-0-30 11.76%),5 (0.15)
15,"Howe, Daniel",27y 258d,106 (47-3-56 45.75%),23 (0.22),10 (1-0-9 10.00%),1 (0.10)
20,"Larkey, Nick",25y 74d,93 (19-1-73 20.97%),182 (1.96),←,
11,"McDonald, Luke",28y 191d,181 (67-0-114 37.02%),18 (0.10),←,
23,"McKay, Ben",25y 238d,70 (7-1-62 10.71%),1 (0.01),←,
39,"Perez, Flynn",21y 359d,23 (1-0-22 4.35%),1 (0.04),←,
29,"Phillips, Will",21y 89d,31 (5-0-26 16.13%),6 (0.19),←,
24,"Powell, Tom",21y 170d,44 (5-1-38 12.50%),16 (0.36),←,
8,"Scott, Bailey",23y 41d,77 (8-1-68 11.04%),27 (0.35),←,
3,"Sheezel, Harry",18y 310d,22 (2-0-20 9.09%),3 (0.14),←,
12,"Simpkin, Jy",25y 167d,133 (36-1-96 27.44%),50 (0.38),←,
5,"Taylor, Curtis",23y 135d,67 (11-1-55 17.16%),29 (0.43),←,
26,"Thomas, Tarryn",23y 147d,68 (17-1-50 25.74%),56 (0.82),←,
13,"Tucker, Darcy",26y 208d,125 (42-0-83 33.60%),40 (0.32),17 (0-0-17 0.00%),5 (0.29)
28,"Turner, Kayne",27y 231d,129 (48-1-80 37.60%),61 (0.47),←,
38,"Xerri, Tristan",24y 157d,32 (5-1-26 17.19%),13 (0.41),←,
7,"Ziebell, Jack",32y 172d,280 (112-1-167 40.18%),183 (0.65),←,
Totals,Totals,24y 355d,2120 (660-20-1440 31.13%),958 (0.45),,
C,"Clarkson, Alastair",55y 114d,402 (230-4-168 57.71%),,12 (2-0-10 16.67%),
