Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
47,"Austin, Mark",25y 181d,43 (17-0-26 39.53%),2 (0.05),28 (12-0-16 42.86%),1 (0.04)
4,"Bontempelli, Marcus",18y 273d,15 (4-0-11 26.67%),13 (0.87),←,
5,"Boyd, Matthew",31y 362d,238 (108-2-128 45.80%),82 (0.34),←,
45,"Campbell, Tom",22y 295d,19 (4-0-15 21.05%),16 (0.84),←,
17,"Cooney, Adam",28y 328d,218 (104-2-112 48.17%),186 (0.85),←,
49,"Cordy, Ayce",24y 18d,20 (8-0-12 40.00%),13 (0.65),←,
8,"Crameri, Stewart",26y 14d,78 (38-1-39 49.36%),129 (1.65),21 (7-0-14 33.33%),33 (1.57)
6,"Dahlhaus, Luke",22y 3d,70 (24-0-46 34.29%),69 (0.99),←,
13,"Giansiracusa, Daniel",32y 166d,264 (116-4-144 44.70%),329 (1.25),←,
16,"Griffen, Ryan",28y 28d,201 (97-1-103 48.51%),129 (0.64),←,
7,"Higgins, Shaun",26y 173d,128 (58-1-69 45.70%),128 (1.00),←,
24,"Hrovat, Nathan",20y 78d,18 (7-0-11 38.89%),9 (0.50),←,
39,"Johannisen, Jason",21y 289d,26 (7-0-19 26.92%),5 (0.19),←,
46,"Jong, Lin",21y 81d,10 (2-0-8 20.00%),4 (0.40),←,
21,"Liberatore, Tom",22y 100d,76 (25-0-51 32.89%),17 (0.22),←,
11,"Macrae, Jack",20y 21d,33 (11-0-22 33.33%),12 (0.36),←,
38,"Morris, Dale",31y 238d,192 (100-2-90 52.60%),3 (0.02),←,
2,"Murphy, Robert",32y 76d,270 (115-4-151 43.33%),171 (0.63),←,
42,"Picken, Liam",28y 23d,128 (55-0-73 42.97%),33 (0.26),←,
23,"Roughead, Jordan",23y 294d,72 (26-0-46 36.11%),12 (0.17),←,
25,"Stevens, Koby",23y 67d,49 (17-0-32 34.69%),25 (0.51),38 (13-0-25 34.21%),23 (0.61)
9,"Stringer, Jake",20y 121d,27 (9-0-18 33.33%),34 (1.26),←,
Totals,Totals,25y 31d,2195 (952-17-1226 43.37%),1421 (0.65),,
C,"McCartney, Brendan",53y 305d,65 (20-0-45 30.77%),,←,
