North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",21y 104d,4 (2-1-1 62.50%),2 (0.50),←,
44,"Anthony, Liam",21y 313d,4 (0-1-3 12.50%),1 (0.25),←,
11,"Firrito, Michael",25y 234d,121 (59-2-60 49.59%),21 (0.17),←,
38,"Gibson, Josh",25y 128d,59 (26-1-32 44.92%),1 (0.02),←,
22,"Goldstein, Todd",21y 18d,10 (5-1-4 55.00%),3 (0.30),←,
24,"Greenwood, Levi",20y 150d,5 (0-1-4 10.00%),1 (0.20),←,
17,"Grima, Nathan",23y 348d,8 (1-1-6 18.75%),,←,
31,"Hale, David",25y 58d,116 (50-2-64 43.97%),102 (0.88),←,
6,"Hansen, Lachlan",20y 336d,23 (10-1-12 45.65%),8 (0.35),←,
39,"Harding, Leigh",28y 84d,127 (59-3-65 47.64%),152 (1.20),←,
29,"Harvey, Brent",31y 66d,273 (149-3-121 55.13%),314 (1.15),←,
21,"Jones, Corey",28y 143d,151 (71-2-78 47.68%),206 (1.36),←,
1,"McIntosh, Hamish",24y 318d,73 (29-2-42 41.10%),35 (0.48),←,
42,"McMahon, Scott",23y 47d,45 (22-1-22 50.00%),23 (0.51),←,
20,"Petrie, Drew",26y 277d,170 (80-3-87 47.94%),142 (0.84),←,
5,"Power, Sam",26y 17d,119 (43-4-72 37.82%),18 (0.15),35 (15-2-18 45.71%),2 (0.06)
30,"Pratt, Daniel",26y 120d,95 (46-1-48 48.95%),9 (0.09),92 (45-1-46 49.46%),8 (0.09)
3,"Rawlings, Brady",28y 39d,195 (97-2-96 50.26%),58 (0.30),←,
7,"Simpson, Adam",33y 153d,304 (170-3-131 56.41%),83 (0.27),←,
9,"Swallow, Andrew",22y 47d,56 (23-1-32 41.96%),24 (0.43),←,
12,"Thomas, Lindsay",21y 141d,49 (22-2-25 46.94%),56 (1.14),←,
16,"Thompson, Scott",23y 71d,22 (4-2-16 22.73%),,←,
Totals,Totals,24y 345d,2029 (968-40-1021 47.71%),1259 (0.62),,
C,"Crocker, Darren",42y 115d,4 (0-1-3 12.50%),,←,
