Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",26y 315d,166 (74-1-91 44.88%),98 (0.59),←,
5,"Broadbent, Matthew",24y 315d,114 (48-1-65 42.54%),41 (0.36),←,
27,"Carlile, Alipate",28y 43d,163 (71-1-91 43.87%),5 (0.03),←,
17,"Clurey, Tom",21y 81d,4 (3-0-1 75.00%),,←,
30,"Colquhoun, Sam",20y 174d,11 (4-0-7 36.36%),2 (0.18),←,
7,"Ebert, Brad",25y 71d,158 (67-1-90 42.72%),82 (0.52),82 (39-1-42 48.17%),49 (0.60)
9,"Gray, Robbie",27y 74d,125 (55-0-70 44.00%),171 (1.37),←,
46,"Gray, Sam",23y 131d,11 (7-0-4 63.64%),7 (0.64),←,
8,"Hartlett, Hamish",24y 302d,101 (43-1-57 43.07%),61 (0.60),←,
36,"Hombsch, Jack",22y 97d,50 (23-0-27 46.00%),,41 (23-0-18 56.10%),
24,"Impey, Jarman",19y 338d,25 (13-0-12 52.00%),3 (0.12),←,
42,"Jonas, Tom",24y 154d,67 (31-1-35 47.01%),1 (0.01),←,
23,"Lobbe, Matthew",26y 120d,75 (36-0-39 48.00%),17 (0.23),←,
6,"Monfries, Angus",28y 144d,202 (85-3-114 42.82%),239 (1.18),52 (27-0-25 51.92%),74 (1.42)
29,"Pittard, Jasper",24y 72d,67 (35-0-32 52.24%),9 (0.13),←,
28,"Schulz, Jay",30y 55d,178 (73-3-102 41.85%),304 (1.71),107 (49-1-57 46.26%),246 (2.30)
14,"Stewart, Paul",27y 337d,84 (34-0-50 40.48%),33 (0.39),←,
39,"Westhoff, Justin",28y 254d,170 (75-1-94 44.41%),214 (1.26),←,
19,"White, Matt",28y 58d,138 (64-4-70 47.83%),87 (0.63),33 (20-0-13 60.61%),33 (1.00)
16,"Wines, Ollie",20y 248d,56 (32-0-24 57.14%),25 (0.45),←,
20,"Wingard, Chad",21y 318d,78 (38-1-39 49.36%),116 (1.49),←,
40,"Young, Aaron",22y 188d,37 (18-1-18 50.00%),14 (0.38),←,
Totals,Totals,24y 326d,2080 (929-19-1132 44.66%),1529 (0.74),,
C,"Hinkley, Ken",48y 255d,59 (34-0-25 57.63%),,←,
