Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",33y 62d,301 (159-2-140 53.16%),386 (1.28),109 (35-0-74 32.11%),124 (1.14)
13,"Ah Chee, Callum",19y 279d,25 (7-0-18 28.00%),21 (0.84),←,
27,"Ainsworth, Ben",19y 155d,8 (2-0-6 25.00%),9 (1.13),←,
29,"Bowes, Jack",19y 170d,9 (2-0-7 22.22%),2 (0.22),←,
33,"Hall, Aaron",26y 248d,91 (32-1-58 35.71%),73 (0.80),←,
1,"Hanley, Pearce",28y 242d,137 (41-0-96 29.93%),58 (0.42),8 (3-0-5 37.50%),
5,"Harbrow, Jarrod",28y 362d,196 (77-2-117 39.80%),53 (0.27),126 (37-1-88 29.76%),32 (0.25)
23,"Lemmens, Sean",22y 255d,65 (21-1-43 33.08%),15 (0.23),←,
19,"Lynch, Tom",24y 257d,118 (34-1-83 29.24%),227 (1.92),←,
25,"Lyons, Jarryd",24y 358d,71 (40-0-31 56.34%),41 (0.58),16 (6-0-10 37.50%),9 (0.56)
4,"Martin, Jack",22y 167d,60 (19-1-40 32.50%),51 (0.85),←,
17,"May, Steven",25y 186d,102 (34-1-67 33.82%),17 (0.17),←,
18,"McKenzie, Trent",25y 103d,101 (29-0-72 28.71%),22 (0.22),←,
11,"Miller, Touk",21y 143d,54 (13-1-40 25.00%),16 (0.30),←,
35,"Rischitelli, Michael",31y 188d,212 (76-3-133 36.56%),88 (0.42),101 (27-0-74 26.73%),41 (0.41)
3,"Rosa, Matt",30y 234d,196 (96-1-99 49.23%),43 (0.22),28 (9-0-19 32.14%),4 (0.14)
42,"Saad, Adam",22y 357d,42 (13-1-28 32.14%),2 (0.05),←,
6,"Sexton, Alex",23y 224d,71 (21-0-50 29.58%),41 (0.58),←,
24,"Swallow, David",24y 238d,92 (28-0-64 30.43%),47 (0.51),←,
16,"Thompson, Rory",26y 125d,86 (26-1-59 30.81%),7 (0.08),←,
28,"Witts, Jarrod",24y 305d,56 (24-0-32 42.86%),20 (0.36),16 (6-0-10 37.50%),2 (0.13)
30,"Wright, Peter",20y 310d,36 (9-0-27 25.00%),50 (1.39),←,
Totals,Totals,24y 342d,2129 (803-16-1310 37.72%),1289 (0.61),,
C,"Eade, Rodney",59y 102d,374 (185-5-184 50.13%),,60 (16-1-43 27.50%),
