Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",26y 9d,59 (15-1-43 26.27%),24 (0.41),←,
33,"Barry, Dom",20y 120d,2 (0-0-2 0.00%),,←,
6,"Dawes, Chris",26y 50d,94 (59-1-34 63.30%),111 (1.18),23 (5-0-18 21.74%),28 (1.22)
14,"Dunn, Lynden",27y 52d,132 (34-2-96 26.52%),94 (0.71),←,
8,"Frawley, James",25y 288d,132 (34-1-97 26.14%),15 (0.11),←,
20,"Garland, Colin",26y 68d,109 (25-2-82 23.85%),14 (0.13),←,
37,"Gawn, Max",22y 187d,22 (5-0-17 22.73%),10 (0.45),←,
31,"Grimes, Jack",25y 55d,83 (18-2-63 22.89%),8 (0.10),←,
38,"Howe, Jeremy",24y 6d,71 (15-0-56 21.13%),67 (0.94),←,
40,"Jamar, Mark",30y 330d,143 (48-3-92 34.62%),53 (0.37),←,
45,"Jones, Matt",26y 260d,37 (6-0-31 16.22%),6 (0.16),←,
2,"Jones, Nathan",26y 166d,172 (41-3-128 24.71%),82 (0.48),←,
16,"Kent, Dean",20y 131d,21 (3-0-18 14.29%),14 (0.67),←,
25,"McDonald, Tom",21y 290d,53 (11-0-42 20.75%),,←,
13,"McKenzie, Jordie",24y 14d,74 (18-1-55 25.00%),10 (0.14),←,
21,"Pedersen, Cameron",27y 110d,41 (12-0-29 29.27%),36 (0.88),25 (5-0-20 20.00%),16 (0.64)
3,"Salem, Christian",18y 355d,10 (3-0-7 30.00%),6 (0.60),←,
46,"Terlich, Dean",24y 204d,33 (5-0-28 15.15%),2 (0.06),←,
12,"Tyson, Dom",21y 27d,28 (5-0-23 17.86%),13 (0.46),15 (4-0-11 26.67%),9 (0.60)
23,"Vince, Bernie",28y 276d,144 (72-0-72 50.00%),89 (0.62),15 (4-0-11 26.67%),9 (0.60)
7,"Viney, Jack",20y 83d,26 (5-0-21 19.23%),7 (0.27),←,
4,"Watts, Jack",23y 101d,88 (22-2-64 26.14%),71 (0.81),←,
Totals,Totals,24y 161d,1574 (456-18-1100 28.97%),732 (0.47),,
C,"Roos, Paul",51y 8d,217 (120-2-95 55.76%),,15 (4-0-11 26.67%),
