Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
12,"Bassett, Scott",25y 219d,28 (13-0-15 46.43%),3 (0.11),13 (3-0-10 23.08%),1 (0.08)
20,"Bowden, Patrick",22y 285d,31 (4-1-26 14.52%),35 (1.13),←,
42,"Boyd, Matthew",21y 262d,15 (4-0-11 26.67%),4 (0.27),←,
17,"Cooney, Adam",18y 228d,8 (2-0-6 25.00%),4 (0.50),←,
16,"Croft, Matthew",31y 79d,185 (94-5-86 52.16%),67 (0.36),←,
14,"Darcy, Luke",28y 308d,184 (85-4-95 47.28%),136 (0.74),←,
10,"Eagleton, Nathan",25y 187d,136 (60-3-73 45.22%),106 (0.78),80 (34-1-45 43.13%),61 (0.76)
18,"Faulkner, Cameron",19y 359d,3 (1-0-2 33.33%),3 (1.00),←,
13,"Giansiracusa, Daniel",22y 65d,63 (18-2-43 30.16%),57 (0.90),←,
9,"Gilbee, Lindsay",22y 312d,43 (16-1-26 38.37%),20 (0.47),←,
3,"Grant, Chris",31y 154d,282 (145-5-132 52.30%),496 (1.76),←,
8,"Hahn, Mitch",23y 5d,58 (20-1-37 35.34%),21 (0.36),←,
25,"Hargrave, Ryan",22y 294d,43 (13-2-28 32.56%),9 (0.21),←,
22,"Harrison, Ben",29y 119d,145 (62-2-81 43.45%),64 (0.44),69 (24-2-43 36.23%),25 (0.36)
6,"Johnson, Brad",27y 302d,219 (101-5-113 47.26%),277 (1.26),←,
29,"McGuinness, Kieran",20y 312d,21 (3-2-16 19.05%),7 (0.33),←,
2,"Murphy, Robert",21y 341d,68 (23-2-43 35.29%),22 (0.32),←,
24,"Rawlings, Jade",26y 219d,124 (61-0-63 49.19%),80 (0.65),8 (2-0-6 25.00%),18 (2.25)
30,"Robbins, Matthew",27y 7d,83 (33-2-48 40.96%),22 (0.27),76 (29-2-45 39.47%),22 (0.29)
5,"Smith, Rohan",30y 350d,243 (116-5-122 48.77%),210 (0.86),←,
31,"Street, Peter",23y 344d,25 (9-1-15 38.00%),7 (0.28),8 (2-0-6 25.00%),4 (0.50)
7,"West, Scott",29y 183d,240 (112-4-124 47.50%),90 (0.38),←,
Totals,Totals,25y 75d,2247 (995-47-1205 44.28%),1740 (0.77),,
C,"Rohde, Peter",39y 178d,31 (6-1-24 20.97%),,←,
