Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",22y 166d,17 (8-0-9 47.06%),2 (0.12),←,
19,"Betts, Eddie",22y 192d,86 (23-2-61 27.91%),110 (1.28),←,
18,"Bower, Paul",21y 148d,35 (11-0-24 31.43%),2 (0.06),←,
15,"Browne, Steven",20y 125d,17 (9-0-8 52.94%),5 (0.29),←,
44,"Carrazzo, Andrew",25y 173d,87 (25-2-60 29.89%),23 (0.26),←,
25,"Fevola, Brendan",28y 137d,175 (62-2-111 36.00%),525 (3.00),←,
14,"Fisher, Brad",25y 58d,93 (29-1-63 31.72%),122 (1.31),←,
38,"Garlett, Jeff",19y 307d,5 (4-0-1 80.00%),5 (1.00),←,
4,"Gibbs, Bryce",20y 83d,54 (19-0-35 35.19%),22 (0.41),←,
16,"Grigg, Shaun",21y 48d,28 (11-0-17 39.29%),5 (0.18),←,
22,"Hampson, Shaun",21y 77d,17 (8-0-9 47.06%),3 (0.18),←,
33,"Houlihan, Ryan",27y 136d,170 (53-2-115 31.76%),108 (0.64),←,
40,"Jamison, Michael",22y 360d,30 (13-0-17 43.33%),,←,
45,"Joseph, Aaron",19y 337d,11 (6-0-5 54.55%),1 (0.09),←,
5,"Judd, Chris",25y 271d,166 (99-2-65 60.24%),161 (0.97),32 (15-0-17 46.88%),23 (0.72)
8,"Kreuzer, Matthew",20y 24d,31 (16-0-15 51.61%),19 (0.61),←,
3,"Murphy, Marc",21y 322d,68 (22-0-46 32.35%),46 (0.68),←,
17,"OhAilpin, Setanta",26y 80d,50 (15-1-34 31.00%),21 (0.42),←,
29,"Scotland, Heath",28y 320d,166 (59-1-106 35.84%),54 (0.33),113 (36-1-76 32.30%),42 (0.37)
6,"Simpson, Kade",25y 32d,98 (30-1-67 31.12%),52 (0.53),←,
24,"Stevens, Nick",29y 154d,223 (106-4-113 48.43%),131 (0.59),96 (32-2-62 34.38%),53 (0.55)
32,"Thornton, Bret",25y 203d,139 (39-1-99 28.42%),2 (0.01),←,
Totals,Totals,23y 254d,1766 (667-19-1080 37.77%),1419 (0.80),,
C,"Ratten, Brett",37y 330d,39 (16-0-23 41.03%),,←,
