Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",29y 173d,132 (64-1-67 48.86%),64 (0.48),←,
38,"Byrne, Ciaran",21y 189d,10 (5-0-5 50.00%),,←,
41,"Casboult, Levi",26y 89d,63 (23-1-39 37.30%),64 (1.02),←,
9,"Cripps, Patrick",21y 86d,34 (10-1-23 30.88%),11 (0.32),←,
35,"Curnow, Ed",26y 218d,100 (45-2-53 46.00%),13 (0.13),←,
15,"Docherty, Sam",22y 239d,60 (21-1-38 35.83%),10 (0.17),47 (15-1-31 32.98%),9 (0.19)
33,"Everitt, Andrejs",27y 91d,126 (65-3-58 52.78%),90 (0.71),47 (14-0-33 29.79%),58 (1.23)
4,"Gibbs, Bryce",27y 89d,199 (88-2-109 44.72%),114 (0.57),←,
37,"Gorringe, Daniel",24y 10d,26 (6-0-20 23.08%),11 (0.42),4 (2-0-2 50.00%),4 (1.00)
11,"Kerridge, Sam",23y 47d,39 (19-0-20 48.72%),27 (0.69),12 (6-0-6 50.00%),4 (0.33)
8,"Kreuzer, Matthew",27y 30d,130 (64-0-66 49.23%),69 (0.53),←,
13,"Lamb, Jed",23y 237d,33 (15-0-18 45.45%),29 (0.88),11 (6-0-5 54.55%),12 (1.09)
20,"Plowman, Lachie",21y 275d,29 (10-0-19 34.48%),1 (0.03),9 (6-0-3 66.67%),
17,"Rowe, Sam",28y 206d,63 (22-1-40 35.71%),15 (0.24),←,
6,"Simpson, Kade",32y 38d,254 (101-3-150 40.35%),126 (0.50),←,
19,"Sumner, Liam",22y 301d,20 (7-0-13 35.00%),14 (0.70),8 (5-0-3 62.50%),5 (0.63)
39,"Thomas, Dale",28y 357d,193 (116-2-75 60.62%),141 (0.73),36 (13-0-23 36.11%),20 (0.56)
42,"Tuohy, Zach",26y 185d,110 (47-1-62 43.18%),37 (0.34),←,
1,"Walker, Andrew",30y 25d,198 (75-3-120 38.64%),136 (0.69),←,
23,"Weitering, Jacob",18y 202d,10 (4-0-6 40.00%),,←,
43,"White, Simon",27y 361d,66 (29-2-35 45.45%),10 (0.15),←,
46,"Wright, Matthew",26y 181d,106 (55-0-51 51.89%),74 (0.70),12 (6-0-6 50.00%),11 (0.92)
Totals,Totals,25y 231d,2001 (891-23-1087 44.53%),1056 (0.53),,
C,"Bolton, Brendon",37y 55d,17 (11-0-6 64.71%),,12 (6-0-6 50.00%),
