Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",27y 191d,150 (61-2-87 41.33%),38 (0.25),←,
8,"Bewick, Rohan",23y 227d,37 (15-0-22 40.54%),33 (0.89),←,
20,"Black, Simon",34y 52d,317 (172-4-141 54.89%),170 (0.54),←,
16,"Brown, Jonathan",31y 208d,239 (138-3-98 58.37%),560 (2.34),←,
1,"Docherty, Sam",19y 220d,3 (1-0-2 33.33%),,←,
6,"Green, Josh",20y 274d,25 (11-0-14 44.00%),23 (0.92),←,
11,"Hanley, Pearce",24y 191d,64 (19-0-45 29.69%),18 (0.28),←,
35,"Lester, Ryan",20y 272d,27 (11-0-16 40.74%),6 (0.22),←,
23,"Leuenberger, Matthew",24y 352d,77 (26-1-50 34.42%),18 (0.23),←,
19,"Lisle, Jordan",22y 317d,13 (8-0-5 61.54%),7 (0.54),8 (4-0-4 50.00%),6 (0.75)
32,"Mayes, Sam",19y 5d,7 (3-0-4 42.86%),,←,
9,"McGrath, Ashley",30y 5d,197 (94-2-101 48.22%),147 (0.75),←,
46,"Michael, Sam",19y 324d,1 (0-0-1 0.00%),,←,
3,"Moloney, Brent",29y 117d,154 (52-3-99 34.74%),41 (0.27),9 (3-0-6 33.33%),4 (0.44)
24,"Patfull, Joel",28y 169d,148 (59-3-86 40.88%),21 (0.14),←,
31,"Polkinghorne, James",24y 124d,89 (34-1-54 38.76%),53 (0.60),←,
29,"Raines, Andrew",27y 78d,108 (36-1-71 33.80%),11 (0.10),52 (18-0-34 34.62%),10 (0.19)
30,"Redden, Jack",22y 167d,85 (30-1-54 35.88%),41 (0.48),←,
38,"Rockliff, Tom",23y 92d,71 (21-0-50 29.58%),39 (0.55),←,
14,"Staker, Brent",29y 2d,141 (73-1-67 52.13%),100 (0.71),31 (9-0-22 29.03%),16 (0.52)
26,"Yeo, Elliot",19y 236d,16 (6-0-10 37.50%),,←,
15,"Zorko, Dayne",24y 105d,25 (11-0-14 44.00%),27 (1.08),←,
Totals,Totals,24y 319d,1994 (881-22-1091 44.18%),1353 (0.68),,
C,"Voss, Michael",37y 322d,99 (38-1-60 38.89%),,←,
