Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
21,"Austin, Mark",19y 147d,2 (0-0-2 0.00%),,←,
7,"Bentick, Adam",23y 37d,66 (18-1-47 28.03%),13 (0.20),←,
19,"Betts, Eddie",21y 237d,73 (16-2-55 23.29%),84 (1.15),←,
44,"Carrazzo, Andrew",24y 218d,79 (20-2-57 26.58%),20 (0.25),←,
28,"Cloke, Cameron",23y 213d,41 (17-0-24 41.46%),19 (0.46),20 (8-0-12 40.00%),8 (0.40)
25,"Fevola, Brendan",27y 182d,158 (53-2-103 34.18%),456 (2.89),←,
14,"Fisher, Brad",24y 102d,85 (24-1-60 28.82%),110 (1.29),←,
4,"Gibbs, Bryce",19y 127d,37 (10-0-27 27.03%),16 (0.43),←,
16,"Grigg, Shaun",20y 92d,19 (7-0-12 36.84%),3 (0.16),←,
23,"Hartlett, Adam",22y 89d,7 (0-0-7 0.00%),2 (0.29),←,
40,"Jamison, Michael",22y 39d,17 (5-0-12 29.41%),,←,
5,"Judd, Chris",24y 316d,149 (90-2-57 61.07%),149 (1.00),15 (6-0-9 40.00%),11 (0.73)
8,"Kreuzer, Matthew",19y 68d,14 (7-0-7 50.00%),7 (0.50),←,
3,"Murphy, Marc",21y 1d,51 (13-0-38 25.49%),29 (0.57),←,
2,"Russell, Jordan",21y 257d,44 (11-1-32 26.14%),6 (0.14),←,
29,"Scotland, Heath",27y 365d,154 (51-1-102 33.44%),48 (0.31),101 (28-1-72 28.22%),36 (0.36)
6,"Simpson, Kade",24y 76d,81 (21-1-59 26.54%),45 (0.56),←,
24,"Stevens, Nick",28y 199d,208 (99-4-105 48.56%),123 (0.59),81 (25-2-54 32.10%),45 (0.56)
32,"Thornton, Bret",24y 248d,122 (30-1-91 25.00%),2 (0.02),←,
30,"Waite, Jarrad",25y 167d,100 (26-2-72 27.00%),105 (1.05),←,
1,"Walker, Andrew",22y 63d,75 (16-2-57 22.67%),25 (0.33),←,
34,"Wiggins, Simon",25y 313d,99 (29-1-69 29.80%),27 (0.27),←,
Totals,Totals,23y 128d,1681 (563-23-1095 33.49%),1289 (0.77),,
C,"Ratten, Brett",37y 9d,22 (7-0-15 31.82%),,←,
