Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
44,"Arnot, Matt",19y 252d,1 (1-0-0 100.00%),,←,
11,"Batchelor, Jake",21y 137d,38 (17-2-19 47.37%),,←,
25,"Chaplin, Troy",27y 127d,152 (64-1-87 42.43%),11 (0.07),12 (9-0-3 75.00%),1 (0.08)
30,"Conca, Reece",20y 322d,42 (20-1-21 48.81%),10 (0.24),←,
9,"Cotchin, Trent",23y 84d,98 (44-2-52 45.92%),58 (0.59),←,
3,"Deledio, Brett",26y 73d,185 (73-5-107 40.81%),125 (0.68),←,
27,"Edwards, Aaron",29y 120d,86 (47-1-38 55.23%),127 (1.48),4 (4-0-0 100.00%),3 (0.75)
10,"Edwards, Shane",24y 248d,122 (45-5-72 38.93%),75 (0.61),←,
5,"Ellis, Brandon",19y 331d,32 (17-1-14 54.69%),7 (0.22),←,
41,"Foley, Nathan",27y 295d,127 (47-3-77 38.19%),37 (0.29),←,
6,"Grigg, Shaun",25y 72d,99 (45-2-52 46.46%),44 (0.44),56 (27-2-27 50.00%),34 (0.61)
14,"Houli, Bachar",25y 49d,83 (37-3-43 46.39%),21 (0.25),57 (27-2-28 49.12%),12 (0.21)
23,"Jackson, Daniel",27y 66d,136 (49-4-83 37.50%),46 (0.34),←,
28,"King, Jake",29y 96d,99 (38-4-57 40.40%),73 (0.74),←,
4,"Martin, Dustin",22y 4d,76 (32-2-42 43.42%),84 (1.11),←,
38,"Morris, Steven",24y 181d,33 (18-1-14 56.06%),2 (0.06),←,
1,"Newman, Chris",31y 43d,226 (79-5-142 36.06%),38 (0.17),←,
18,"Rance, Alex",23y 264d,79 (29-2-48 37.97%),7 (0.09),←,
8,"Riewoldt, Jack",24y 242d,125 (49-4-72 40.80%),302 (2.42),←,
37,"Stephenson, Orren",30y 350d,11 (7-0-4 63.64%),1 (0.09),3 (3-0-0 100.00%),
29,"Vickery, Ty",23y 30d,66 (27-2-37 42.42%),65 (0.98),←,
35,"White, Matt",26y 76d,97 (38-4-55 41.24%),47 (0.48),←,
Totals,Totals,25y 58d,2013 (823-54-1136 40.88%),1180 (0.59),,
C,"Hardwick, Damien",40y 316d,79 (33-2-44 43.04%),,←,
