Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",20y 90d,43 (25-1-17 59.30%),50 (1.16),5 (2-0-3 40.00%),6 (1.20)
10,"Ashcroft, Marcus",25y 242d,161 (56-2-103 35.40%),93 (0.58),9 (3-0-6 33.33%),9 (1.00)
25,"Bews, Andrew",32y 310d,269 (140-2-127 52.42%),134 (0.50),6 (2-0-4 33.33%),
9,"Boyd, Brad",25y 288d,71 (17-0-54 23.94%),49 (0.69),1 (1-0-0 100.00%),
36,"Bradshaw, Daniel",18y 185d,5 (4-0-1 80.00%),10 (2.00),2 (1-0-1 50.00%),10 (5.00)
1,"Champion, Richard",29y 41d,128 (47-2-79 37.50%),39 (0.30),9 (3-0-6 33.33%),2 (0.22)
40,"Clayton, Shane",18y 213d,16 (2-0-14 12.50%),1 (0.06),3 (1-0-2 33.33%),
14,"Dickfos, Danny",26y 237d,30 (19-1-10 65.00%),,8 (3-0-5 37.50%),
32,"Hart, Shaun",26y 8d,111 (40-1-70 36.49%),86 (0.77),9 (3-0-6 33.33%),5 (0.56)
2,"Johnson, Chris",20y 360d,68 (10-0-58 14.71%),72 (1.06),9 (3-0-6 33.33%),5 (0.56)
27,"Keating, Clark",21y 67d,23 (13-1-9 58.70%),19 (0.83),9 (3-0-6 33.33%),10 (1.11)
18,"Lambert, Craig",28y 232d,180 (60-1-119 33.61%),75 (0.42),8 (3-0-5 37.50%),3 (0.38)
44,"Lappin, Nigel",20y 338d,69 (35-1-33 51.45%),48 (0.70),8 (3-0-5 37.50%),8 (1.00)
23,"Leppitsch, Justin",21y 236d,52 (25-1-26 49.04%),79 (1.52),8 (3-0-5 37.50%),21 (2.63)
11,"Lynch, Alastair",28y 340d,158 (63-0-95 39.87%),270 (1.71),6 (2-0-4 33.33%),8 (1.33)
42,"Lynch, Tristan",23y 276d,28 (16-1-11 58.93%),2 (0.07),7 (2-0-5 28.57%),1 (0.14)
4,"McRae, Craig",23y 245d,44 (23-0-21 52.27%),61 (1.39),5 (2-0-3 40.00%),5 (1.00)
22,"Scott, Chris",21y 22d,57 (28-1-28 50.00%),25 (0.44),2 (1-0-1 50.00%),2 (1.00)
38,"Scott, Dion",27y 54d,58 (29-0-29 50.00%),43 (0.74),3 (2-0-1 66.67%),4 (1.33)
3,"Voss, Michael",21y 322d,88 (41-1-46 47.16%),76 (0.86),9 (3-0-6 33.33%),4 (0.44)
33,"White, Darryl",23y 347d,95 (41-2-52 44.21%),107 (1.13),5 (2-0-3 40.00%),1 (0.20)
Totals,Totals,24y 56d,1754 (734-18-1002 41.85%),1339 (0.76),,
C,"Northey, John",53y 330d,290 (148-3-139 51.55%),,9 (3-0-6 33.33%),
