Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
19,"Betts, Eddie",34y 240d,347 (166-3-178 48.27%),637 (1.84),215 (88-3-124 41.63%),327 (1.52)
46,"Cottrell, Matthew",21y 146d,19 (9-0-10 47.37%),5 (0.26),←,
9,"Cripps, Patrick",26y 128d,135 (37-1-97 27.78%),66 (0.49),←,
35,"Curnow, Ed",31y 259d,200 (74-2-124 37.50%),45 (0.22),←,
12,"De Koning, Tom",22y 8d,18 (7-0-11 38.89%),8 (0.44),←,
2,"Dow, Paddy",21y 281d,55 (14-0-41 25.45%),18 (0.33),←,
25,"Fisher, Zac",23y 39d,69 (15-0-54 21.74%),30 (0.43),←,
14,"Jones, Liam",30y 150d,159 (56-0-103 35.22%),84 (0.53),93 (29-0-64 31.18%),16 (0.17)
7,"Kennedy, Matthew",24y 109d,57 (24-2-31 43.86%),27 (0.47),38 (13-0-25 34.21%),20 (0.53)
21,"Martin, Jack",26y 176d,121 (34-1-86 28.51%),100 (0.83),24 (9-0-15 37.50%),19 (0.79)
3,"Murphy, Marc",34y 5d,297 (116-1-180 39.23%),196 (0.66),←,
24,"Newman, Nic",28y 190d,63 (31-0-32 49.21%),14 (0.22),32 (11-0-21 34.38%),6 (0.19)
32,"Newnes, Jack",28y 150d,187 (68-2-117 36.90%),72 (0.39),32 (13-0-19 40.63%),17 (0.53)
44,"Owies, Matthew",24y 127d,13 (6-0-7 46.15%),15 (1.15),←,
5,"Petrevski-Seton, Sam",23y 155d,93 (27-0-66 29.03%),20 (0.22),←,
20,"Plowman, Lachie",26y 316d,125 (39-0-86 31.20%),2 (0.02),105 (35-0-70 33.33%),1 (0.01)
42,"Saad, Adam",27y 1d,127 (50-2-75 40.16%),10 (0.08),18 (7-0-11 38.89%),2 (0.11)
1,"Silvagni, Jack",23y 219d,76 (21-0-55 27.63%),54 (0.71),←,
13,"Stocker, Liam",21y 182d,18 (5-0-13 27.78%),2 (0.11),←,
18,"Walsh, Sam",21y 22d,57 (21-0-36 36.84%),23 (0.40),←,
23,"Weitering, Jacob",23y 243d,111 (31-0-80 27.93%),10 (0.09),←,
31,"Williamson, Tom",22y 224d,39 (15-0-24 38.46%),2 (0.05),←,
6,"Williams, Zac",26y 307d,127 (63-0-64 49.61%),32 (0.25),14 (4-0-10 28.57%),5 (0.36)
Totals,Totals,25y 303d,2513 (929-14-1570 36.97%),1472 (0.59),,
C,"Teague, David",40y 80d,46 (20-0-26 43.48%),,←,
