Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",25y 361d,57 (15-1-41 27.19%),23 (0.40),←,
18,"Cross, Daniel",31y 84d,223 (102-3-118 46.41%),34 (0.15),13 (4-0-9 30.77%),1 (0.08)
6,"Dawes, Chris",26y 37d,92 (59-1-32 64.67%),108 (1.17),21 (5-0-16 23.81%),25 (1.19)
14,"Dunn, Lynden",27y 39d,130 (34-2-94 26.92%),94 (0.72),←,
8,"Frawley, James",25y 275d,130 (34-1-95 26.54%),15 (0.12),←,
20,"Garland, Colin",26y 55d,107 (25-2-80 24.30%),14 (0.13),←,
31,"Grimes, Jack",25y 42d,81 (18-2-61 23.46%),6 (0.07),←,
38,"Howe, Jeremy",23y 358d,69 (15-0-54 21.74%),67 (0.97),←,
40,"Jamar, Mark",30y 317d,141 (48-3-90 35.11%),49 (0.35),←,
39,"Jetta, Neville",24y 130d,49 (11-2-36 24.49%),19 (0.39),←,
45,"Jones, Matt",26y 247d,35 (6-0-29 17.14%),6 (0.17),←,
2,"Jones, Nathan",26y 153d,170 (41-3-126 25.00%),82 (0.48),←,
16,"Kent, Dean",20y 118d,19 (3-0-16 15.79%),13 (0.68),←,
25,"McDonald, Tom",21y 277d,52 (11-0-41 21.15%),,←,
13,"McKenzie, Jordie",24y 1d,73 (18-1-54 25.34%),10 (0.14),←,
21,"Pedersen, Cameron",27y 97d,39 (12-0-27 30.77%),35 (0.90),23 (5-0-18 21.74%),15 (0.65)
27,"Riley, Aidan",22y 191d,15 (10-0-5 66.67%),7 (0.47),3 (2-0-1 66.67%),2 (0.67)
3,"Salem, Christian",18y 342d,8 (3-0-5 37.50%),6 (0.75),←,
12,"Tyson, Dom",21y 14d,26 (5-0-21 19.23%),13 (0.50),13 (4-0-9 30.77%),9 (0.69)
23,"Vince, Bernie",28y 263d,142 (72-0-70 50.70%),88 (0.62),13 (4-0-9 30.77%),8 (0.62)
7,"Viney, Jack",20y 70d,24 (5-0-19 20.83%),6 (0.25),←,
4,"Watts, Jack",23y 88d,86 (22-2-62 26.74%),70 (0.81),←,
Totals,Totals,24y 328d,1768 (569-23-1176 32.18%),765 (0.43),,
C,"Roos, Paul",50y 360d,215 (120-2-93 56.28%),,13 (4-0-9 30.77%),
