Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
11,"Bandy, Daniel",28y 285d,143 (45-1-97 31.82%),122 (0.85),38 (12-1-25 32.89%),42 (1.11)
12,"Bassett, Scott",25y 325d,30 (13-0-17 43.33%),3 (0.10),15 (3-0-12 20.00%),1 (0.07)
40,"Birss, Shane",21y 171d,36 (11-2-23 33.33%),13 (0.36),←,
20,"Bowden, Patrick",23y 25d,42 (6-1-35 15.48%),50 (1.19),←,
42,"Boyd, Matthew",22y 2d,27 (6-0-21 22.22%),4 (0.15),←,
17,"Cooney, Adam",18y 334d,19 (4-0-15 21.05%),11 (0.58),←,
38,"Cross, Daniel",21y 152d,24 (5-1-18 22.92%),2 (0.08),←,
14,"Darcy, Luke",29y 48d,198 (88-4-106 45.45%),154 (0.78),←,
10,"Eagleton, Nathan",25y 293d,150 (63-3-84 43.00%),120 (0.80),94 (37-1-56 39.89%),75 (0.80)
9,"Gilbee, Lindsay",23y 52d,51 (17-1-33 34.31%),22 (0.43),←,
3,"Grant, Chris",31y 260d,296 (148-5-143 50.84%),496 (1.68),←,
8,"Hahn, Mitch",23y 111d,72 (23-1-48 32.64%),32 (0.44),←,
22,"Harrison, Ben",29y 225d,158 (65-2-91 41.77%),71 (0.45),82 (27-2-53 34.15%),32 (0.39)
6,"Johnson, Brad",28y 42d,232 (103-5-124 45.47%),287 (1.24),←,
51,"Koops, Steven",26y 36d,89 (34-0-55 38.20%),49 (0.55),11 (2-0-9 18.18%),
23,"McMahon, Jordan",21y 94d,53 (12-2-39 24.53%),28 (0.53),←,
27,"Minson, Will",19y 140d,5 (2-0-3 40.00%),1 (0.20),←,
33,"Murphy, Brad",19y 307d,3 (1-0-2 33.33%),4 (1.33),←,
15,"Power, Sam",21y 58d,41 (9-1-31 23.17%),9 (0.22),←,
30,"Robbins, Matthew",27y 113d,97 (36-2-59 38.14%),45 (0.46),90 (32-2-56 36.67%),45 (0.50)
5,"Smith, Rohan",31y 90d,256 (119-5-132 47.46%),217 (0.85),←,
7,"West, Scott",29y 289d,254 (115-4-135 46.06%),93 (0.37),←,
Totals,Totals,24y 340d,2276 (925-40-1311 40.64%),1833 (0.81),,
C,"Rohde, Peter",39y 284d,45 (9-1-35 21.11%),,←,
