Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",21y 176d,3 (2-0-1 66.67%),2 (0.67),←,
7,"Bentick, Adam",23y 2d,62 (17-1-44 28.23%),13 (0.21),←,
19,"Betts, Eddie",21y 202d,69 (15-2-52 23.19%),75 (1.09),←,
44,"Carrazzo, Andrew",24y 183d,75 (19-2-54 26.67%),18 (0.24),←,
28,"Cloke, Cameron",23y 178d,37 (16-0-21 43.24%),17 (0.46),16 (7-0-9 43.75%),6 (0.38)
25,"Fevola, Brendan",27y 147d,154 (52-2-100 34.42%),437 (2.84),←,
14,"Fisher, Brad",24y 67d,81 (23-1-57 29.01%),104 (1.28),←,
4,"Gibbs, Bryce",19y 92d,33 (9-0-24 27.27%),12 (0.36),←,
16,"Grigg, Shaun",20y 57d,15 (6-0-9 40.00%),1 (0.07),←,
22,"Hampson, Shaun",20y 86d,8 (3-0-5 37.50%),2 (0.25),←,
40,"Jamison, Michael",22y 4d,13 (4-0-9 30.77%),,←,
5,"Judd, Chris",24y 281d,146 (90-2-54 62.33%),147 (1.01),12 (6-0-6 50.00%),9 (0.75)
8,"Kreuzer, Matthew",19y 33d,10 (6-0-4 60.00%),6 (0.60),←,
3,"Murphy, Marc",20y 332d,47 (12-0-35 25.53%),26 (0.55),←,
17,"OhAilpin, Setanta",25y 89d,44 (11-1-32 26.14%),18 (0.41),←,
2,"Russell, Jordan",21y 222d,40 (10-1-29 26.25%),5 (0.13),←,
29,"Scotland, Heath",27y 330d,150 (50-1-99 33.67%),48 (0.32),97 (27-1-69 28.35%),36 (0.37)
6,"Simpson, Kade",24y 41d,77 (20-1-56 26.62%),44 (0.57),←,
24,"Stevens, Nick",28y 164d,204 (98-4-102 49.02%),120 (0.59),77 (24-2-51 32.47%),42 (0.55)
32,"Thornton, Bret",24y 213d,118 (29-1-88 25.00%),2 (0.02),←,
30,"Waite, Jarrad",25y 132d,96 (25-2-69 27.08%),103 (1.07),←,
34,"Wiggins, Simon",25y 278d,95 (28-1-66 30.00%),26 (0.27),←,
Totals,Totals,23y 150d,1577 (545-22-1010 34.56%),1226 (0.78),,
C,"Ratten, Brett",36y 340d,18 (6-0-12 33.33%),,←,
