Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
40,"Birss, Shane",22y 36d,40 (12-2-26 32.50%),15 (0.38),←,
20,"Bowden, Patrick",23y 255d,46 (7-1-38 16.30%),54 (1.17),←,
17,"Cooney, Adam",19y 198d,23 (5-0-18 21.74%),17 (0.74),←,
4,"Cross, Daniel",22y 17d,28 (6-1-21 23.21%),2 (0.07),←,
14,"Darcy, Luke",29y 278d,202 (89-4-109 45.05%),159 (0.79),←,
10,"Eagleton, Nathan",26y 157d,154 (64-3-87 42.53%),123 (0.80),98 (38-1-59 39.29%),78 (0.80)
18,"Faulkner, Cameron",20y 329d,10 (4-0-6 40.00%),5 (0.50),←,
13,"Giansiracusa, Daniel",23y 36d,74 (21-2-51 29.73%),61 (0.82),←,
9,"Gilbee, Lindsay",23y 282d,55 (18-1-36 33.64%),30 (0.55),←,
3,"Grant, Chris",32y 124d,299 (149-5-145 50.67%),500 (1.67),←,
16,"Griffen, Ryan",18y 263d,1 (0-0-1 0.00%),2 (2.00),←,
8,"Hahn, Mitch",23y 341d,76 (24-1-51 32.24%),37 (0.49),←,
25,"Hargrave, Ryan",23y 264d,56 (17-2-37 32.14%),9 (0.16),←,
6,"Johnson, Brad",28y 272d,236 (104-5-127 45.13%),294 (1.25),←,
36,"Lake, Brian",23y 48d,35 (6-0-29 17.14%),7 (0.20),←,
23,"McMahon, Jordan",21y 324d,56 (13-2-41 25.00%),29 (0.52),←,
27,"Minson, Will",20y 5d,6 (2-0-4 33.33%),1 (0.17),←,
2,"Murphy, Robert",22y 311d,83 (26-2-55 32.53%),31 (0.37),←,
15,"Power, Sam",21y 288d,43 (9-1-33 22.09%),10 (0.23),←,
24,"Rawlings, Jade",27y 189d,139 (64-0-75 46.04%),92 (0.66),23 (5-0-18 21.74%),30 (1.30)
5,"Smith, Rohan",31y 320d,260 (120-5-135 47.12%),218 (0.84),←,
7,"West, Scott",30y 153d,258 (116-4-138 45.74%),93 (0.36),←,
Totals,Totals,24y 171d,2180 (876-41-1263 40.18%),1789 (0.82),,
C,"Eade, Rodney",47y 12d,156 (82-2-72 53.21%),,4 (1-0-3 25.00%),
