North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",20y 345d,60 (30-0-30 50.00%),7 (0.12),←,
3,"Bastinac, Ryan",22y 63d,78 (41-0-37 52.56%),41 (0.53),←,
35,"Black, Aaron",22y 268d,21 (11-0-10 52.38%),35 (1.67),←,
10,"Cunnington, Ben",22y 55d,73 (36-0-37 49.32%),28 (0.38),←,
15,"Delaney, Luke",24y 61d,25 (13-0-12 52.00%),1 (0.04),←,
11,"Firrito, Michael",29y 270d,209 (102-2-105 49.28%),28 (0.13),←,
43,"Gibson, Sam",27y 89d,34 (19-0-15 55.88%),14 (0.41),←,
22,"Goldstein, Todd",25y 54d,100 (50-1-49 50.50%),47 (0.47),←,
24,"Greenwood, Levi",24y 186d,52 (26-1-25 50.96%),10 (0.19),←,
6,"Hansen, Lachlan",25y 7d,98 (47-1-50 48.47%),75 (0.77),←,
29,"Harvey, Brent",35y 102d,361 (194-3-164 54.16%),428 (1.19),←,
5,"Jacobs, Ben",21y 227d,32 (7-0-25 21.88%),7 (0.22),6 (2-0-4 33.33%),2 (0.33)
34,"Macmillan, Jamie",21y 335d,57 (31-0-26 54.39%),24 (0.42),←,
2,"McKenzie, Brad",20y 87d,11 (5-0-6 45.45%),1 (0.09),←,
41,"Mullett, Aaron",21y 182d,30 (15-0-15 50.00%),16 (0.53),←,
20,"Petrie, Drew",30y 313d,243 (116-3-124 48.35%),307 (1.26),←,
28,"Sierakowski, Will",23y 29d,6 (4-0-2 66.67%),1 (0.17),←,
25,"Tarrant, Robbie",24y 121d,37 (18-0-19 48.65%),40 (1.08),←,
12,"Thomas, Lindsay",25y 177d,129 (59-2-68 46.51%),201 (1.56),←,
8,"Wells, Daniel",28y 202d,211 (106-2-103 50.71%),139 (0.66),←,
19,"Wright, Sam",23y 40d,68 (33-0-35 48.53%),52 (0.76),←,
7,"Ziebell, Jack",22y 177d,79 (36-0-43 45.57%),35 (0.44),←,
Totals,Totals,24y 237d,2014 (999-15-1000 49.60%),1537 (0.76),,
C,"Scott, Brad",37y 113d,88 (44-0-44 50.00%),,←,
