Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",29y 24d,228 (96-1-131 42.32%),153 (0.67),←,
7,"Brown, Nathan",29y 155d,181 (79-3-99 44.48%),285 (1.57),44 (15-0-29 34.09%),79 (1.80)
10,"Edwards, Shane",18y 263d,9 (0-1-8 5.56%),5 (0.56),←,
41,"Foley, Nathan",21y 310d,42 (13-1-28 32.14%),8 (0.19),←,
33,"Hartigan, Brent",22y 99d,35 (12-0-23 34.29%),3 (0.09),←,
43,"Howat, Cameron",22y 166d,17 (4-1-12 26.47%),9 (0.53),←,
31,"Hyde, Chris",24y 340d,80 (22-0-58 27.50%),30 (0.38),←,
23,"Jackson, Daniel",21y 81d,31 (7-1-23 24.19%),11 (0.35),←,
17,"Johnson, Kane",29y 122d,195 (83-1-111 42.82%),70 (0.36),91 (28-1-62 31.32%),26 (0.29)
46,"King, Jake",23y 111d,12 (1-1-10 12.50%),2 (0.17),←,
1,"Newman, Chris",25y 58d,104 (32-1-71 31.25%),11 (0.11),←,
26,"Pattison, Adam",21y 132d,29 (11-1-17 39.66%),5 (0.17),←,
15,"Pettifer, Kayne",25y 174d,96 (36-1-59 38.02%),112 (1.17),←,
6,"Polak, Graham",23y 29d,88 (41-1-46 47.16%),14 (0.16),15 (1-1-13 10.00%),5 (0.33)
4,"Raines, Andrew",21y 129d,44 (15-1-28 35.23%),1 (0.02),←,
12,"Richardson, Matthew",32y 118d,249 (104-1-144 41.97%),727 (2.92),←,
25,"Schulz, Jay",22y 88d,47 (13-1-33 28.72%),45 (0.96),←,
5,"Simmonds, Troy",29y 2d,154 (73-0-81 47.40%),110 (0.71),50 (21-0-29 42.00%),44 (0.88)
30,"Tambling, Richard",20y 306d,47 (19-1-27 41.49%),37 (0.79),←,
36,"Thursfield, Will",21y 87d,15 (3-1-11 23.33%),,←,
32,"Tivendale, Greg",28y 87d,179 (70-1-108 39.39%),120 (0.67),←,
21,"Tuck, Shane",25y 203d,62 (22-1-39 36.29%),29 (0.47),←,
Totals,Totals,24y 173d,1944 (756-21-1167 38.89%),1787 (0.92),,
C,"Wallace, Terry",48y 214d,207 (101-3-103 49.52%),,59 (22-1-36 38.14%),
