Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",23y 48d,53 (27-2-24 52.83%),3 (0.06),←,
25,"Chaplin, Troy",29y 38d,186 (83-1-102 44.89%),13 (0.07),46 (28-0-18 60.87%),3 (0.07)
9,"Cotchin, Trent",24y 360d,132 (63-2-67 48.48%),79 (0.60),←,
3,"Deledio, Brett",27y 349d,215 (91-5-119 43.49%),146 (0.68),←,
10,"Edwards, Shane",26y 159d,153 (62-5-86 42.16%),101 (0.66),←,
5,"Ellis, Brandon",21y 242d,66 (36-1-29 55.30%),26 (0.39),←,
22,"Gordon, Nathan",25y 49d,15 (10-0-5 66.67%),13 (0.87),13 (8-0-5 61.54%),12 (0.92)
24,"Griffiths, Ben",23y 197d,36 (21-0-15 58.33%),19 (0.53),←,
6,"Grigg, Shaun",26y 348d,125 (59-2-64 48.00%),54 (0.43),82 (41-2-39 51.22%),44 (0.54)
2,"Grimes, Dylan",23y 260d,46 (24-0-22 52.17%),1 (0.02),←,
14,"Houli, Bachar",26y 325d,115 (55-3-57 49.13%),28 (0.24),89 (45-2-42 51.69%),19 (0.21)
28,"Hunt, Taylor",24y 148d,64 (50-0-14 78.13%),19 (0.30),1 (1-0-0 100.00%),
27,"Lloyd, Sam",25y 30d,9 (5-0-4 55.56%),13 (1.44),←,
20,"Maric, Ivan",29y 88d,133 (76-1-56 57.52%),50 (0.38),56 (33-1-22 59.82%),22 (0.39)
4,"Martin, Dustin",23y 280d,109 (50-2-57 46.79%),118 (1.08),←,
33,"McIntosh, Kamdyn",20y 364d,1 (1-0-0 100.00%),1 (1.00),←,
26,"Miles, Anthony",23y 33d,24 (11-0-13 45.83%),6 (0.25),14 (10-0-4 71.43%),5 (0.36)
38,"Morris, Steven",26y 92d,65 (35-1-29 54.62%),7 (0.11),←,
1,"Newman, Chris",32y 319d,252 (95-5-152 38.69%),44 (0.17),←,
18,"Rance, Alex",25y 175d,108 (46-2-60 43.52%),8 (0.07),←,
8,"Riewoldt, Jack",26y 153d,158 (67-4-87 43.67%),385 (2.44),←,
31,"Vlastuin, Nick",20y 348d,39 (22-0-17 56.41%),13 (0.33),←,
Totals,Totals,25y 134d,2104 (989-36-1079 47.01%),1147 (0.55),,
C,"Hardwick, Damien",42y 227d,113 (52-2-59 46.90%),,←,
