Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
5,"Broadbent, Matthew",22y 325d,67 (21-1-45 32.09%),36 (0.54),←,
27,"Carlile, Alipate",26y 53d,122 (47-1-74 38.93%),5 (0.04),←,
25,"Cassisi, Domenic",30y 273d,208 (102-2-104 49.52%),73 (0.35),←,
18,"Cornes, Kane",30y 168d,257 (128-2-127 50.19%),89 (0.35),←,
7,"Ebert, Brad",23y 81d,110 (40-1-69 36.82%),53 (0.48),34 (12-1-21 36.76%),20 (0.59)
9,"Gray, Robbie",25y 84d,79 (29-0-50 36.71%),109 (1.38),←,
8,"Hartlett, Hamish",22y 312d,58 (19-1-38 33.62%),28 (0.48),←,
3,"Heath, Campbell",22y 82d,12 (6-0-6 50.00%),1 (0.08),10 (6-0-4 60.00%),1 (0.10)
36,"Hombsch, Jack",20y 107d,12 (2-0-10 16.67%),,3 (2-0-1 66.67%),
42,"Jonas, Tom",22y 164d,25 (9-1-15 38.00%),,←,
23,"Lobbe, Matthew",24y 130d,31 (11-0-20 35.48%),7 (0.23),←,
44,"Logan, Tom",27y 355d,108 (34-1-73 31.94%),25 (0.23),105 (34-1-70 32.86%),25 (0.24)
6,"Monfries, Angus",26y 154d,162 (65-3-94 41.05%),181 (1.12),12 (7-0-5 58.33%),16 (1.33)
26,"Moore, Andrew",22y 23d,29 (11-0-18 37.93%),10 (0.34),←,
32,"Neade, Jake",19y 24d,11 (7-0-4 63.64%),8 (0.73),←,
13,"OShea, Cameron",21y 101d,34 (11-0-23 32.35%),7 (0.21),←,
29,"Pittard, Jasper",22y 82d,19 (8-0-11 42.11%),3 (0.16),←,
28,"Schulz, Jay",28y 65d,130 (46-3-81 36.54%),189 (1.45),59 (22-1-36 38.14%),131 (2.22)
21,"Thomas, Matt",26y 115d,86 (27-1-58 31.98%),29 (0.34),←,
39,"Westhoff, Justin",26y 264d,123 (48-1-74 39.43%),161 (1.31),←,
16,"Wines, Ollie",18y 258d,12 (7-0-5 58.33%),4 (0.33),←,
20,"Wingard, Chad",19y 328d,31 (12-1-18 40.32%),31 (1.00),←,
Totals,Totals,24y 28d,1726 (690-19-1017 39.98%),1049 (0.61),,
C,"Hinkley, Ken",46y 265d,11 (7-0-4 63.64%),,←,
