Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",24y 94d,83 (21-1-61 25.90%),61 (0.73),←,
15,"Anderson, Noah",21y 87d,45 (13-1-31 30.00%),8 (0.18),←,
10,"Ballard, Charlie",22y 296d,78 (20-1-57 26.28%),1 (0.01),←,
35,"Budarick, Connor",21y 39d,21 (8-1-12 40.48%),1 (0.05),←,
30,"Casboult, Levi",32y 61d,163 (52-1-110 32.21%),176 (1.08),9 (4-0-5 44.44%),20 (2.22)
1,"Chol, Mabior",25y 106d,40 (23-1-16 58.75%),43 (1.08),9 (4-0-5 44.44%),19 (2.11)
25,"Collins, Sam",27y 334d,68 (22-1-45 33.09%),,54 (19-1-34 36.11%),
4,"Ellis, Brandon",28y 285d,219 (124-2-93 57.08%),69 (0.32),43 (15-1-27 36.05%),11 (0.26)
50,"Farrar, Jy",25y 159d,16 (7-0-9 43.75%),1 (0.06),←,
8,"Fiorini, Brayden",24y 266d,71 (17-1-53 24.65%),22 (0.31),←,
7,"Holman, Nick",26y 351d,80 (22-0-58 27.50%),41 (0.51),71 (21-0-50 29.58%),41 (0.58)
40,"Jeffrey, Joel",20y 64d,5 (2-0-3 40.00%),2 (0.40),←,
23,"Lemmens, Sean",27y 194d,123 (34-2-87 28.46%),25 (0.20),←,
44,"Macpherson, Darcy",24y 198d,67 (17-0-50 25.37%),26 (0.39),←,
11,"Miller, Touk",26y 82d,147 (36-2-109 25.17%),44 (0.30),←,
27,"Powell, Wil",22y 262d,65 (20-1-44 31.54%),12 (0.18),←,
22,"Rankine, Izak",22y 22d,37 (12-1-24 33.78%),36 (0.97),←,
41,"Rosas, Malcolm",20y 322d,9 (4-0-5 44.44%),4 (0.44),←,
18,"Rowell, Matt",20y 318d,26 (10-0-16 38.46%),8 (0.31),←,
24,"Swallow, David",29y 177d,184 (49-1-134 26.90%),81 (0.44),←,
16,"Thompson, Rory",31y 64d,105 (32-1-72 30.95%),7 (0.07),←,
14,"Weller, Lachie",26y 81d,124 (33-1-90 27.02%),44 (0.35),77 (19-1-57 25.32%),27 (0.35)
28,"Witts, Jarrod",29y 244d,131 (41-1-89 31.68%),27 (0.21),91 (23-1-67 25.82%),9 (0.10)
Totals,Totals,25y 115d,1907 (619-20-1268 32.46%),739 (0.39),,
C,"Dew, Stuart",42y 270d,92 (23-1-68 25.54%),,←,
