St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Baker, Steven",22y 39d,39 (9-1-29 24.36%),8 (0.21),←,
21,"Beetham, Caydn",20y 111d,36 (5-1-30 15.28%),9 (0.25),←,
22,"Begley, James",21y 343d,29 (4-2-23 17.24%),4 (0.14),←,
6,"Black, Heath",23y 33d,78 (19-0-59 24.36%),37 (0.47),9 (1-0-8 11.11%),2 (0.22)
11,"Callaghan, Craig",26y 113d,121 (33-1-87 27.69%),94 (0.78),26 (5-1-20 21.15%),25 (0.96)
20,"Clarke, Xavier",18y 275d,11 (2-1-8 22.73%),7 (0.64),←,
18,"Cripps, Jason",25y 259d,51 (26-1-24 51.96%),9 (0.18),←,
26,"Dal Santo, Nick",18y 128d,10 (2-1-7 25.00%),4 (0.40),←,
19,"Davis, Chad",22y 29d,31 (7-1-23 24.19%),17 (0.55),←,
10,"Everitt, Peter",28y 58d,171 (71-2-98 42.11%),289 (1.69),←,
9,"Gehrig, Fraser",26y 119d,138 (67-1-70 48.91%),164 (1.19),23 (4-0-19 17.39%),5 (0.22)
2,"Hamill, Aaron",24y 314d,124 (55-0-69 44.35%),154 (1.24),32 (6-0-26 18.75%),40 (1.25)
35,"Harvey, Robert",30y 313d,253 (119-3-131 47.63%),148 (0.58),←,
33,"Knobel, Trent",22y 38d,26 (12-1-13 48.08%),3 (0.12),13 (3-1-9 26.92%),3 (0.23)
15,"Lawrence, Steven",26y 42d,98 (43-3-52 45.41%),46 (0.47),17 (3-1-13 20.59%),3 (0.18)
23,"Loewe, Stewart",34y 38d,313 (133-2-178 42.81%),585 (1.87),←,
31,"Maguire, Matt",18y 31d,6 (2-0-4 33.33%),1 (0.17),←,
12,"Riewoldt, Nick",19y 256d,19 (4-1-14 23.68%),12 (0.63),←,
40,"Schwarze, Troy",20y 189d,20 (4-1-15 22.50%),4 (0.20),←,
4,"Thompson, Andrew",29y 252d,122 (47-2-73 39.34%),71 (0.58),←,
13,"Voss, Brett",24y 128d,67 (26-2-39 40.30%),26 (0.39),32 (7-1-24 23.44%),15 (0.47)
30,"Wulf, Daniel",22y 42d,15 (1-1-13 10.00%),6 (0.40),←,
Totals,Totals,23y 326d,1778 (691-28-1059 38.86%),1698 (0.96),,
C,"Thomas, Grant",44y 136d,20 (4-1-15 22.50%),,←,
