Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Casboult, Levi",27y 45d,78 (26-1-51 33.97%),82 (1.05),←,
9,"Cripps, Patrick",22y 42d,50 (13-1-36 27.00%),18 (0.36),←,
30,"Curnow, Charlie",20y 85d,11 (2-0-9 18.18%),6 (0.55),←,
35,"Curnow, Ed",27y 173d,115 (48-2-65 42.61%),20 (0.17),←,
15,"Docherty, Sam",23y 194d,76 (24-1-51 32.24%),11 (0.14),63 (18-1-44 29.37%),10 (0.16)
25,"Fisher, Zac",18y 318d,3 (1-0-2 33.33%),1 (0.33),←,
4,"Gibbs, Bryce",28y 45d,215 (91-2-122 42.79%),122 (0.57),←,
32,"Graham, Nick",22y 321d,29 (9-0-20 31.03%),7 (0.24),←,
8,"Kreuzer, Matthew",27y 351d,145 (67-0-78 46.21%),77 (0.53),←,
22,"Marchbank, Caleb",20y 143d,13 (4-0-9 30.77%),,6 (2-0-4 33.33%),
3,"Murphy, Marc",29y 284d,220 (94-1-125 42.95%),160 (0.73),←,
5,"Petrevski-Seton, Sam",19y 69d,6 (2-0-4 33.33%),3 (0.50),←,
20,"Plowman, Lachie",22y 230d,45 (13-0-32 28.89%),1 (0.02),25 (9-0-16 36.00%),
17,"Rowe, Sam",29y 161d,79 (25-1-53 32.28%),16 (0.20),←,
44,"Silvagni, Alex",29y 212d,54 (29-1-24 54.63%),10 (0.19),1 (1-0-0 100.00%),
1,"Silvagni, Jack",19y 133d,14 (2-0-12 14.29%),13 (0.93),←,
6,"Simpson, Kade",32y 359d,270 (104-3-163 39.07%),129 (0.48),←,
16,"Smedts, Billie",24y 325d,41 (27-0-14 65.85%),20 (0.49),3 (1-0-2 33.33%),1 (0.33)
23,"Weitering, Jacob",19y 157d,26 (7-0-19 26.92%),7 (0.27),←,
43,"White, Simon",28y 316d,82 (32-2-48 40.24%),12 (0.15),←,
31,"Williamson, Tom",18y 138d,4 (2-0-2 50.00%),,←,
46,"Wright, Matthew",27y 136d,122 (58-0-64 47.54%),95 (0.78),28 (9-0-19 32.14%),32 (1.14)
Totals,Totals,24y 209d,1698 (680-15-1003 40.05%),810 (0.48),,
C,"Bolton, Brendon",38y 11d,33 (14-0-19 42.42%),,28 (9-0-19 32.14%),
