St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",21y 176d,27 (11-0-16 40.74%),9 (0.33),←,
15,"Billings, Jack",21y 226d,44 (14-0-30 31.82%),28 (0.64),←,
22,"Brown, Nathan",28y 105d,132 (76-1-55 57.95%),7 (0.05),2 (0-0-2 0.00%),
27,"Bruce, Josh",24y 297d,70 (21-1-48 30.71%),98 (1.40),56 (20-1-35 36.61%),95 (1.70)
2,"Carlisle, Jake",25y 182d,87 (40-0-47 45.98%),54 (0.62),2 (0-0-2 0.00%),
7,"Dunstan, Luke",22y 62d,55 (20-1-34 37.27%),28 (0.51),←,
14,"Geary, Jarryn",28y 282d,143 (75-1-67 52.80%),24 (0.17),←,
19,"Gilbert, Sam",30y 225d,181 (101-5-75 57.18%),36 (0.20),←,
4,"Gresham, Jade",19y 220d,20 (10-0-10 50.00%),15 (0.75),←,
1,"Hickey, Tom",26y 26d,63 (19-1-43 30.95%),20 (0.32),51 (18-1-32 36.27%),15 (0.29)
13,"Lonie, Jack",20y 231d,29 (9-0-20 31.03%),25 (0.86),←,
32,"McCartin, Paddy",20y 347d,18 (6-0-12 33.33%),19 (1.06),←,
28,"Membrey, Tim",22y 310d,32 (15-1-16 48.44%),55 (1.72),31 (14-1-16 46.77%),55 (1.77)
11,"Montagna, Leigh",33y 150d,272 (143-5-124 53.49%),151 (0.56),←,
16,"Newnes, Jack",24y 36d,93 (31-1-61 33.87%),25 (0.27),←,
17,"Roberton, Dylan",25y 284d,104 (45-0-59 43.27%),14 (0.13),67 (23-0-44 34.33%),9 (0.13)
6,"Ross, Sebastian",23y 329d,61 (20-1-40 33.61%),8 (0.13),←,
5,"Savage, Shane",26y 86d,113 (60-1-52 53.54%),53 (0.47),57 (19-1-37 34.21%),16 (0.28)
9,"Steele, Jack",21y 109d,19 (8-0-11 42.11%),9 (0.47),2 (0-0-2 0.00%),
3,"Steven, Jack",27y 4d,136 (52-2-82 38.97%),88 (0.65),←,
29,"Webster, Jimmy",23y 277d,52 (14-1-37 27.88%),2 (0.04),←,
44,"Weller, Maverick",25y 47d,92 (25-1-66 27.72%),44 (0.48),60 (19-1-40 32.50%),41 (0.68)
Totals,Totals,24y 265d,1843 (815-23-1005 44.22%),812 (0.44),,
C,"Richardson, Alan",51y 319d,69 (22-1-46 32.61%),,68 (22-1-45 33.09%),
