Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",29y 58d,233 (97-1-135 41.85%),153 (0.66),←,
7,"Brown, Nathan",29y 189d,186 (80-3-103 43.82%),296 (1.59),49 (16-0-33 32.65%),90 (1.84)
39,"Connors, Daniel",18y 330d,4 (1-0-3 25.00%),,←,
3,"Deledio, Brett",20y 122d,60 (23-1-36 39.17%),36 (0.60),←,
10,"Edwards, Shane",18y 297d,14 (1-1-12 10.71%),10 (0.71),←,
41,"Foley, Nathan",21y 344d,47 (14-1-32 30.85%),9 (0.19),←,
43,"Howat, Cameron",22y 200d,20 (5-1-14 27.50%),10 (0.50),←,
23,"Jackson, Daniel",21y 115d,34 (8-1-25 25.00%),11 (0.32),←,
17,"Johnson, Kane",29y 156d,200 (84-1-115 42.25%),70 (0.35),96 (29-1-66 30.73%),26 (0.27)
46,"King, Jake",23y 145d,17 (2-1-14 14.71%),2 (0.12),←,
38,"McGuane, Luke",20y 187d,14 (1-0-13 7.14%),,←,
1,"Newman, Chris",25y 92d,109 (33-1-75 30.73%),11 (0.10),←,
26,"Pattison, Adam",21y 166d,33 (12-1-20 37.88%),7 (0.21),←,
15,"Pettifer, Kayne",25y 208d,101 (37-1-63 37.13%),117 (1.16),←,
6,"Polak, Graham",23y 63d,93 (42-1-50 45.70%),16 (0.17),20 (2-1-17 12.50%),7 (0.35)
4,"Raines, Andrew",21y 163d,49 (16-1-32 33.67%),1 (0.02),←,
12,"Richardson, Matthew",32y 152d,254 (105-1-148 41.54%),740 (2.91),←,
8,"Riewoldt, Jack",18y 291d,6 (0-0-6 0.00%),5 (0.83),←,
30,"Tambling, Richard",20y 340d,51 (20-1-30 40.20%),38 (0.75),←,
36,"Thursfield, Will",21y 121d,20 (4-1-15 22.50%),,←,
32,"Tivendale, Greg",28y 121d,183 (71-1-111 39.07%),123 (0.67),←,
21,"Tuck, Shane",25y 237d,67 (23-1-43 35.07%),32 (0.48),←,
Totals,Totals,23y 236d,1795 (679-21-1095 37.83%),1687 (0.94),,
C,"Wallace, Terry",48y 248d,212 (102-3-107 48.82%),,64 (23-1-40 36.72%),
