Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",26y 112d,84 (42-0-42 50.00%),26 (0.31),←,
7,"Buckley, Dylan",20y 28d,1 (0-0-1 0.00%),1 (1.00),←,
44,"Carrazzo, Andrew",29y 119d,157 (63-3-91 41.08%),46 (0.29),←,
31,"Davies, Marcus",22y 7d,17 (8-0-9 47.06%),1 (0.06),←,
38,"Garlett, Jeff",23y 253d,79 (43-1-35 55.06%),134 (1.70),←,
4,"Gibbs, Bryce",24y 29d,137 (63-1-73 46.35%),71 (0.52),←,
22,"Hampson, Shaun",25y 23d,59 (31-1-27 53.39%),31 (0.53),←,
23,"Henderson, Lachie",23y 120d,63 (29-1-33 46.83%),35 (0.56),48 (21-1-26 44.79%),32 (0.67)
40,"Jamison, Michael",26y 306d,90 (41-1-48 46.11%),1 (0.01),←,
45,"Joseph, Aaron",23y 283d,71 (36-0-35 50.70%),10 (0.14),←,
5,"Judd, Chris",29y 217d,242 (138-3-101 57.64%),209 (0.86),108 (54-1-53 50.46%),71 (0.66)
8,"Kreuzer, Matthew",23y 335d,91 (47-0-44 51.65%),50 (0.55),←,
9,"Lucas, Kane",21y 291d,21 (11-0-10 52.38%),8 (0.38),←,
14,"McLean, Brock",27y 33d,122 (49-1-72 40.57%),54 (0.44),28 (12-0-16 42.86%),15 (0.54)
3,"Murphy, Marc",25y 268d,145 (64-1-80 44.48%),119 (0.82),←,
12,"Robinson, Mitch",23y 310d,70 (38-1-31 55.00%),41 (0.59),←,
17,"Rowe, Sam",25y 145d,2 (0-0-2 0.00%),3 (1.50),←,
29,"Scotland, Heath",32y 266d,245 (101-2-142 41.63%),75 (0.31),192 (78-2-112 41.15%),63 (0.33)
6,"Simpson, Kade",28y 343d,179 (72-2-105 40.78%),112 (0.63),←,
42,"Tuohy, Zach",23y 124d,33 (18-0-15 54.55%),8 (0.24),←,
1,"Walker, Andrew",26y 330d,145 (51-3-91 36.21%),112 (0.77),←,
13,"Yarran, Chris",22y 115d,66 (31-1-34 47.73%),46 (0.70),←,
Totals,Totals,25y 101d,2119 (976-22-1121 46.06%),1193 (0.56),,
C,"Malthouse, Mick",59y 239d,667 (386-6-275 58.32%),,3 (0-0-3 0.00%),
