Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",29y 137d,127 (61-1-65 48.43%),58 (0.46),←,
38,"Byrne, Ciaran",21y 153d,6 (3-0-3 50.00%),,←,
41,"Casboult, Levi",26y 53d,59 (20-1-38 34.75%),59 (1.00),←,
9,"Cripps, Patrick",21y 50d,29 (7-1-21 25.86%),9 (0.31),←,
35,"Curnow, Ed",26y 182d,95 (42-2-51 45.26%),11 (0.12),←,
15,"Docherty, Sam",22y 203d,55 (18-1-36 33.64%),10 (0.18),42 (12-1-29 29.76%),9 (0.21)
33,"Everitt, Andrejs",27y 55d,121 (62-3-56 52.48%),82 (0.68),42 (11-0-31 26.19%),50 (1.19)
4,"Gibbs, Bryce",27y 53d,194 (85-2-107 44.33%),110 (0.57),←,
40,"Jamison, Michael",29y 331d,149 (62-2-85 42.28%),2 (0.01),←,
14,"Jones, Liam",25y 73d,78 (31-0-47 39.74%),79 (1.01),12 (4-0-8 33.33%),11 (0.92)
11,"Kerridge, Sam",23y 11d,34 (16-0-18 47.06%),26 (0.76),7 (3-0-4 42.86%),3 (0.43)
8,"Kreuzer, Matthew",26y 360d,126 (61-0-65 48.41%),67 (0.53),←,
13,"Lamb, Jed",23y 201d,28 (12-0-16 42.86%),22 (0.79),6 (3-0-3 50.00%),5 (0.83)
3,"Murphy, Marc",28y 293d,211 (90-1-120 42.89%),155 (0.73),←,
20,"Plowman, Lachie",21y 239d,24 (7-0-17 29.17%),1 (0.04),4 (3-0-1 75.00%),
17,"Rowe, Sam",28y 170d,58 (19-1-38 33.62%),13 (0.22),←,
6,"Simpson, Kade",32y 2d,249 (98-3-148 39.96%),124 (0.50),←,
19,"Sumner, Liam",22y 265d,16 (5-0-11 31.25%),13 (0.81),4 (3-0-1 75.00%),4 (1.00)
39,"Thomas, Dale",28y 321d,188 (113-2-73 60.64%),140 (0.74),31 (10-0-21 32.26%),19 (0.61)
42,"Tuohy, Zach",26y 149d,105 (44-1-60 42.38%),35 (0.33),←,
1,"Walker, Andrew",29y 355d,193 (72-3-118 38.08%),131 (0.68),←,
46,"Wright, Matthew",26y 145d,101 (52-0-49 51.49%),70 (0.69),7 (3-0-4 42.86%),7 (1.00)
Totals,Totals,26y 57d,2246 (980-24-1242 43.63%),1217 (0.54),,
C,"Bolton, Brendon",37y 19d,12 (8-0-4 66.67%),,7 (3-0-4 42.86%),
