St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",22y 255d,49 (21-0-28 42.86%),25 (0.51),←,
15,"Billings, Jack",25y 269d,135 (53-1-81 39.63%),96 (0.71),←,
16,"Butler, Dan",24y 345d,73 (46-0-27 63.01%),91 (1.25),28 (15-0-13 53.57%),38 (1.36)
31,"Byrnes, Ryan",20y 11d,4 (3-0-1 75.00%),,←,
23,"Bytel, Jack",21y 61d,11 (5-0-6 45.45%),,←,
11,"Clark, Hunter",22y 49d,56 (24-1-31 43.75%),8 (0.14),←,
5,"Crouch, Brad",27y 120d,102 (51-0-51 50.00%),36 (0.35),7 (3-0-4 42.86%),2 (0.29)
24,"Frawley, James",32y 236d,240 (93-1-146 38.96%),24 (0.10),1 (0-0-1 0.00%),
22,"Higgins, Jack",22y 56d,52 (34-1-17 66.35%),44 (0.85),9 (4-0-5 44.44%),15 (1.67)
34,"Highmore, Tom",23y 79d,3 (1-0-2 33.33%),,←,
8,"Hill, Bradley",27y 309d,177 (109-0-68 61.58%),83 (0.47),28 (15-0-13 53.57%),4 (0.14)
20,"Howard, Dougal",25y 50d,73 (38-0-35 52.05%),15 (0.21),28 (15-0-13 53.57%),1 (0.04)
12,"King, Max",20y 311d,26 (13-0-13 50.00%),35 (1.35),←,
21,"Long, Ben",23y 266d,52 (19-1-32 37.50%),21 (0.40),←,
13,"Lonie, Jack",24y 274d,84 (34-0-50 40.48%),73 (0.87),←,
19,"Marshall, Rowan",25y 171d,57 (23-0-34 40.35%),30 (0.53),←,
28,"Membrey, Tim",26y 353d,119 (53-2-64 45.38%),201 (1.69),118 (52-2-64 44.92%),201 (1.70)
6,"Ross, Sebastian",28y 7d,148 (55-2-91 37.84%),26 (0.18),←,
18,"Ryder, Paddy",33y 61d,260 (132-4-124 51.54%),182 (0.70),17 (11-0-6 64.71%),11 (0.65)
35,"Sinclair, Jack",26y 91d,107 (43-1-63 40.65%),41 (0.38),←,
9,"Steele, Jack",25y 152d,106 (44-1-61 41.98%),44 (0.42),89 (36-1-52 41.01%),35 (0.39)
29,"Webster, Jimmy",27y 320d,100 (35-1-64 35.50%),3 (0.03),←,
44,"Wilkie, Callum",25y 65d,50 (24-0-26 48.00%),,←,
Totals,Totals,25y 122d,2084 (953-16-1115 45.73%),1078 (0.52),,
C,"Ratten, Brett",49y 307d,154 (78-1-75 50.97%),,34 (18-0-16 52.94%),
