Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Casboult, Levi",30y 177d,139 (44-1-94 32.01%),147 (1.06),←,
46,"Cottrell, Matthew",20y 193d,5 (3-0-2 60.00%),2 (0.40),←,
9,"Cripps, Patrick",25y 174d,116 (31-1-84 27.16%),53 (0.46),←,
28,"Cuningham, David",23y 162d,35 (9-0-26 25.71%),20 (0.57),←,
35,"Curnow, Ed",30y 306d,180 (67-2-111 37.78%),39 (0.22),←,
12,"De Koning, Tom",21y 54d,7 (3-0-4 42.86%),1 (0.14),←,
15,"Docherty, Sam",26y 327d,107 (35-1-71 33.18%),14 (0.13),94 (29-1-64 31.38%),13 (0.14)
25,"Fisher, Zac",22y 85d,62 (14-0-48 22.58%),27 (0.44),←,
14,"Jones, Liam",29y 197d,140 (49-0-91 35.00%),84 (0.60),74 (22-0-52 29.73%),16 (0.22)
21,"Martin, Jack",25y 223d,111 (31-1-79 28.38%),93 (0.84),14 (6-0-8 42.86%),12 (0.86)
11,"McGovern, Mitch",25y 333d,74 (43-1-30 58.78%),97 (1.31),26 (9-0-17 34.62%),30 (1.15)
10,"McKay, Harry",22y 259d,46 (13-0-33 28.26%),64 (1.39),←,
3,"Murphy, Marc",33y 51d,283 (112-1-170 39.75%),188 (0.66),←,
32,"Newnes, Jack",27y 197d,170 (62-2-106 37.06%),67 (0.39),15 (7-0-8 46.67%),12 (0.80)
44,"Owies, Matthew",23y 173d,1 (1-0-0 100.00%),,←,
5,"Petrevski-Seton, Sam",22y 202d,78 (21-0-57 26.92%),19 (0.24),←,
20,"Plowman, Lachie",25y 363d,108 (32-0-76 29.63%),1 (0.01),88 (28-0-60 31.82%),
43,"Setterfield, Will",22y 216d,35 (14-0-21 40.00%),9 (0.26),33 (13-0-20 39.39%),9 (0.27)
6,"Simpson, Kade",36y 126d,340 (124-3-213 36.91%),138 (0.41),←,
18,"Walsh, Sam",20y 68d,37 (14-0-23 37.84%),14 (0.38),←,
23,"Weitering, Jacob",22y 290d,91 (24-0-67 26.37%),10 (0.11),←,
31,"Williamson, Tom",21y 271d,30 (13-0-17 43.33%),1 (0.03),←,
Totals,Totals,25y 186d,2195 (759-13-1423 34.58%),1088 (0.50),,
C,"Teague, David",39y 126d,26 (13-0-13 50.00%),,←,
