Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
42,"Arnott, Simon",20y 199d,14 (9-1-4 67.86%),6 (0.43),←,
30,"Bayes, Mark",29y 169d,218 (84-2-132 38.99%),150 (0.69),←,
27,"Chapman, Wade",20y 241d,33 (13-1-19 40.91%),10 (0.30),←,
8,"Cresswell, Daryn",25y 101d,90 (27-1-62 30.56%),71 (0.79),←,
6,"Dunkley, Andrew",28y 63d,97 (31-2-64 32.99%),7 (0.07),←,
12,"Dyson, Kevin",29y 119d,89 (49-1-39 55.62%),26 (0.29),19 (14-1-4 76.32%),1 (0.05)
29,"Garlick, Simon",21y 143d,39 (22-0-17 56.41%),26 (0.67),←,
9,"Grant, Shannon",19y 134d,32 (18-1-13 57.81%),20 (0.63),←,
39,"Heuskes, Adam",20y 164d,46 (23-0-23 50.00%),5 (0.11),←,
14,"Kelly, Paul",27y 34d,134 (39-3-92 30.22%),80 (0.60),←,
24,"Kickett, Derek",33y 330d,149 (79-2-68 53.69%),178 (1.19),60 (27-1-32 45.83%),72 (1.20)
3,"Lewis, Dale",27y 119d,109 (28-2-79 26.61%),116 (1.06),←,
34,"Luff, Troy",26y 283d,62 (24-2-36 40.32%),50 (0.81),←,
11,"Maxfield, Stuart",24y 144d,110 (51-2-57 47.27%),78 (0.71),21 (16-1-4 78.57%),13 (0.62)
32,"McPherson, Daniel",21y 57d,21 (14-1-6 69.05%),3 (0.14),←,
17,"Mooney, Jason",23y 87d,55 (14-0-41 25.45%),22 (0.40),←,
5,"OBrien, Craig",26y 181d,88 (45-2-41 52.27%),161 (1.83),15 (10-1-4 70.00%),29 (1.93)
19,"OLoughlin, Michael",19y 193d,33 (19-1-13 59.09%),31 (0.94),←,
1,"Roos, Paul",33y 65d,311 (133-1-177 42.93%),281 (0.90),42 (23-1-18 55.95%),11 (0.26)
7,"Seymour, Brad",20y 120d,37 (17-1-19 47.30%),1 (0.03),←,
15,"Stafford, Greg",22y 4d,36 (14-1-21 40.28%),7 (0.19),←,
Totals,Totals,24y 280d,1803 (753-27-1023 41.76%),1329 (0.74),,
C,"Eade, Rodney",38y 149d,22 (16-1-5 75.00%),,←,
