Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
47,"Austin, Mark",23y 148d,26 (10-0-16 38.46%),1 (0.04),11 (5-0-6 45.45%),
5,"Boyd, Matthew",29y 329d,201 (98-2-101 49.25%),70 (0.35),←,
49,"Cordy, Ayce",21y 350d,13 (6-0-7 46.15%),7 (0.54),←,
4,"Cross, Daniel",29y 113d,196 (94-3-99 48.72%),29 (0.15),←,
40,"Dahlhaus, Luke",19y 335d,27 (10-0-17 37.04%),24 (0.89),←,
33,"Djerrkura, Nathan",23y 306d,20 (7-0-13 35.00%),8 (0.40),16 (5-0-11 31.25%),8 (0.50)
13,"Giansiracusa, Daniel",30y 132d,225 (104-4-117 47.11%),271 (1.20),←,
9,"Gilbee, Lindsay",31y 13d,205 (103-2-100 50.73%),118 (0.58),←,
1,"Grant, Jarrad",23y 15d,45 (24-0-21 53.33%),52 (1.16),←,
16,"Griffen, Ryan",25y 360d,158 (84-1-73 53.48%),105 (0.66),←,
7,"Higgins, Shaun",24y 139d,103 (51-1-51 50.00%),113 (1.10),←,
30,"Howard, Christian",21y 124d,13 (3-0-10 23.08%),1 (0.08),←,
36,"Lake, Brian",30y 145d,192 (90-2-100 47.40%),29 (0.15),←,
21,"Liberatore, Tom",20y 66d,31 (10-0-21 32.26%),8 (0.26),←,
27,"Minson, Will",27y 101d,130 (69-1-60 53.46%),66 (0.51),←,
2,"Murphy, Robert",30y 42d,224 (100-4-120 45.54%),154 (0.69),←,
20,"Pearce, Daniel",19y 181d,3 (0-0-3 0.00%),,←,
42,"Picken, Liam",25y 355d,81 (41-0-40 50.62%),27 (0.33),←,
15,"Tutt, Jason",21y 67d,6 (2-0-4 33.33%),6 (1.00),←,
8,"Veszpremi, Patrick",22y 324d,21 (10-0-11 47.62%),17 (0.81),10 (5-0-5 50.00%),5 (0.50)
3,"Wallis, Mitch",19y 271d,19 (6-0-13 31.58%),5 (0.26),←,
12,"Williams, Tom",26y 4d,75 (38-1-36 51.33%),7 (0.09),←,
Totals,Totals,24y 328d,2014 (960-21-1033 47.67%),1118 (0.56),,
C,"McCartney, Brendan",51y 272d,16 (5-0-11 31.25%),,←,
