Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
12,"Bassett, Scott",25y 211d,27 (13-0-14 48.15%),3 (0.11),12 (3-0-9 25.00%),1 (0.08)
20,"Bowden, Patrick",22y 277d,30 (4-1-25 15.00%),33 (1.10),←,
42,"Boyd, Matthew",21y 254d,14 (4-0-10 28.57%),4 (0.29),←,
17,"Cooney, Adam",18y 220d,7 (2-0-5 28.57%),4 (0.57),←,
14,"Darcy, Luke",28y 300d,183 (85-4-94 47.54%),135 (0.74),←,
10,"Eagleton, Nathan",25y 179d,135 (60-3-72 45.56%),106 (0.79),79 (34-1-44 43.67%),61 (0.77)
18,"Faulkner, Cameron",19y 351d,2 (1-0-1 50.00%),3 (1.50),←,
13,"Giansiracusa, Daniel",22y 57d,62 (18-2-42 30.65%),57 (0.92),←,
9,"Gilbee, Lindsay",22y 304d,42 (16-1-25 39.29%),20 (0.48),←,
3,"Grant, Chris",31y 146d,281 (145-5-131 52.49%),496 (1.77),←,
8,"Hahn, Mitch",22y 363d,57 (20-1-36 35.96%),19 (0.33),←,
22,"Harrison, Ben",29y 111d,144 (62-2-80 43.75%),64 (0.44),68 (24-2-42 36.76%),25 (0.37)
6,"Johnson, Brad",27y 294d,218 (101-5-112 47.48%),277 (1.27),←,
36,"Lake, Brian",22y 70d,21 (3-0-18 14.29%),6 (0.29),←,
2,"Murphy, Robert",21y 333d,67 (23-2-42 35.82%),20 (0.30),←,
15,"Power, Sam",20y 310d,32 (7-1-24 23.44%),8 (0.25),←,
24,"Rawlings, Jade",26y 211d,123 (61-0-62 49.59%),80 (0.65),7 (2-0-5 28.57%),18 (2.57)
1,"Ray, Farren",18y 45d,1 (0-0-1 0.00%),,←,
30,"Robbins, Matthew",26y 365d,82 (33-2-47 41.46%),21 (0.26),75 (29-2-44 40.00%),21 (0.28)
5,"Smith, Rohan",30y 342d,242 (116-5-121 48.97%),210 (0.87),←,
31,"Street, Peter",23y 336d,24 (9-1-14 39.58%),7 (0.29),7 (2-0-5 28.57%),4 (0.57)
7,"West, Scott",29y 175d,239 (112-4-123 47.70%),89 (0.37),←,
Totals,Totals,24y 206d,2033 (895-39-1099 44.02%),1662 (0.82),,
C,"Rohde, Peter",39y 170d,30 (6-1-23 21.67%),,←,
