Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
9,"Cripps, Patrick",23y 111d,74 (17-1-56 23.65%),30 (0.41),←,
30,"Curnow, Charlie",21y 154d,40 (7-0-33 17.50%),51 (1.27),←,
35,"Curnow, Ed",28y 242d,136 (52-2-82 38.97%),27 (0.20),←,
25,"Fisher, Zac",20y 22d,32 (5-0-27 15.63%),11 (0.34),←,
32,"Graham, Nick",24y 25d,45 (11-0-34 24.44%),11 (0.24),←,
14,"Jones, Liam",27y 133d,110 (37-0-73 33.64%),84 (0.76),44 (10-0-34 22.73%),16 (0.36)
7,"Kennedy, Matthew",21y 92d,27 (11-2-14 44.44%),8 (0.30),8 (0-0-8 0.00%),1 (0.13)
8,"Kreuzer, Matthew",29y 55d,172 (72-0-100 41.86%),89 (0.52),←,
13,"Lamb, Jed",25y 261d,60 (19-0-41 31.67%),42 (0.70),38 (10-0-28 26.32%),25 (0.66)
16,"Lang, Darcy",22y 228d,50 (27-1-22 55.00%),34 (0.68),6 (1-0-5 16.67%),3 (0.50)
22,"Marchbank, Caleb",21y 212d,28 (7-0-21 25.00%),,21 (5-0-16 23.81%),
3,"Murphy, Marc",30y 353d,242 (98-1-143 40.70%),171 (0.71),←,
4,"OBrien, Lochie",18y 292d,11 (1-0-10 9.09%),1 (0.09),←,
5,"Petrevski-Seton, Sam",20y 138d,35 (6-0-29 17.14%),15 (0.43),←,
34,"Phillips, Andrew",27y 4d,36 (5-0-31 13.89%),14 (0.39),22 (3-0-19 13.64%),9 (0.41)
33,"Pickett, Jarrod",21y 323d,12 (2-0-10 16.67%),7 (0.58),←,
29,"Polson, Cameron",20y 118d,6 (0-0-6 0.00%),,←,
17,"Rowe, Sam",30y 230d,93 (27-1-65 29.57%),17 (0.18),←,
1,"Silvagni, Jack",20y 202d,37 (5-0-32 13.51%),30 (0.81),←,
39,"Thomas, Dale",31y 16d,232 (123-2-107 53.45%),150 (0.65),75 (20-0-55 26.67%),29 (0.39)
23,"Weitering, Jacob",20y 226d,52 (11-0-41 21.15%),10 (0.19),←,
46,"Wright, Matthew",28y 205d,153 (63-0-90 41.18%),129 (0.84),59 (14-0-45 23.73%),66 (1.12)
Totals,Totals,24y 132d,1683 (606-10-1067 36.01%),931 (0.55),,
C,"Bolton, Brendon",39y 80d,64 (19-0-45 29.69%),,59 (14-0-45 23.73%),
