Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",29y 246d,199 (77-2-120 39.20%),47 (0.24),←,
4,"Aish, James",19y 253d,31 (8-0-23 25.81%),7 (0.23),←,
31,"Andrews, Harris",18y 220d,12 (2-0-10 16.67%),4 (0.33),←,
9,"Beams, Dayne",25y 157d,125 (78-2-45 63.20%),128 (1.02),15 (2-0-13 13.33%),10 (0.67)
3,"Christensen, Allen",24y 61d,80 (51-0-29 63.75%),68 (0.85),15 (2-0-13 13.33%),12 (0.80)
42,"Clarke, Justin",21y 243d,51 (16-0-35 31.37%),1 (0.02),←,
11,"Hanley, Pearce",26y 246d,101 (33-0-68 32.67%),38 (0.38),←,
2,"Harwood, Ryan",23y 346d,59 (23-0-36 38.98%),6 (0.10),←,
23,"Leuenberger, Matthew",27y 42d,106 (35-1-70 33.49%),27 (0.25),←,
12,"Martin, Stefan",28y 244d,87 (22-1-64 25.86%),31 (0.36),30 (8-0-22 26.67%),8 (0.27)
32,"Mayes, Sam",21y 60d,46 (17-0-29 36.96%),23 (0.50),←,
25,"McStay, Daniel",20y 25d,22 (6-0-16 27.27%),21 (0.95),←,
21,"Merrett, Daniel",30y 219d,174 (74-3-97 43.39%),69 (0.40),←,
22,"Paparone, Marco",20y 319d,38 (9-0-29 23.68%),13 (0.34),←,
30,"Redden, Jack",24y 222d,124 (43-1-80 35.08%),51 (0.41),←,
10,"Rich, Daniel",25y 42d,116 (42-1-73 36.64%),76 (0.66),←,
18,"Robertson, Nick",20y 46d,18 (3-0-15 16.67%),4 (0.22),←,
5,"Robinson, Mitch",26y 42d,114 (53-1-60 46.93%),65 (0.57),14 (2-0-12 14.29%),7 (0.50)
38,"Rockliff, Tom",25y 147d,110 (37-0-73 33.64%),53 (0.48),←,
14,"Staker, Brent",31y 57d,159 (80-1-78 50.63%),119 (0.75),49 (16-0-33 32.65%),35 (0.71)
28,"Taylor, Lewis",20y 152d,37 (9-0-28 24.32%),20 (0.54),←,
15,"Zorko, Dayne",26y 160d,74 (27-0-47 36.49%),74 (1.00),←,
Totals,Totals,24y 161d,1883 (745-13-1125 39.56%),945 (0.50),,
C,"Leppitsch, Justin",39y 291d,37 (9-0-28 24.32%),,←,
