North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",27y 186d,83 (37-0-46 44.58%),27 (0.33),73 (30-0-43 41.10%),23 (0.32)
16,"Bonar, Aiden",22y 152d,20 (4-0-16 20.00%),5 (0.25),14 (1-0-13 7.14%),
42,"Campbell, Tom",29y 278d,54 (19-0-35 35.19%),30 (0.56),12 (1-0-11 8.33%),7 (0.58)
9,"Davies-Uniacke, Luke",22y 60d,48 (14-1-33 30.21%),13 (0.27),←,
14,"Dumont, Trent",26y 38d,111 (40-1-70 36.49%),26 (0.23),←,
40,"Ford, Eddie",19y 47d,3 (0-0-3 0.00%),1 (0.33),←,
22,"Goldstein, Todd",33y 37d,271 (126-2-143 46.86%),137 (0.51),←,
43,"Hall, Aaron",30y 271d,142 (41-2-99 29.58%),92 (0.65),39 (8-1-30 21.79%),16 (0.41)
20,"Larkey, Nick",23y 62d,49 (15-1-33 31.63%),77 (1.57),←,
1,"Mahony, Jack",19y 268d,29 (4-1-24 15.52%),12 (0.41),←,
11,"McDonald, Luke",26y 179d,135 (63-0-72 46.67%),16 (0.12),←,
23,"McKay, Ben",23y 226d,35 (6-1-28 18.57%),,←,
29,"Phillips, Will",19y 77d,14 (4-0-10 28.57%),2 (0.14),←,
8,"Scott, Bailey",21y 29d,32 (4-1-27 14.06%),18 (0.56),←,
12,"Simpkin, Jy",23y 155d,93 (32-1-60 34.95%),35 (0.38),←,
2,"Stephenson, Jaidyn",22y 204d,71 (37-1-33 52.82%),92 (1.30),17 (3-1-13 20.59%),16 (0.94)
25,"Tarrant, Robbie",32y 104d,172 (77-1-94 45.06%),44 (0.26),←,
5,"Taylor, Curtis",21y 123d,28 (7-1-20 26.79%),11 (0.39),←,
26,"Thomas, Tarryn",21y 135d,45 (16-1-28 36.67%),41 (0.91),←,
28,"Turner, Kayne",25y 219d,99 (45-1-53 45.96%),55 (0.56),←,
19,"Walker, Josh",28y 268d,121 (44-2-75 37.19%),74 (0.61),36 (7-1-28 20.83%),5 (0.14)
7,"Ziebell, Jack",30y 160d,238 (108-1-129 45.59%),165 (0.69),←,
44,"Zurhaar, Cameron",23y 77d,62 (20-1-41 33.06%),76 (1.23),←,
Totals,Totals,24y 336d,1955 (763-20-1172 39.03%),1049 (0.54),,
C,"Noble, David",54y 84d,20 (4-1-15 22.50%),,←,
