Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",24y 114d,86 (23-1-62 27.33%),67 (0.78),←,
15,"Anderson, Noah",21y 107d,48 (15-1-32 32.29%),9 (0.19),←,
10,"Ballard, Charlie",22y 316d,81 (22-1-58 27.78%),1 (0.01),←,
35,"Budarick, Connor",21y 59d,24 (10-1-13 43.75%),1 (0.04),←,
1,"Chol, Mabior",25y 126d,43 (25-1-17 59.30%),48 (1.12),12 (6-0-6 50.00%),24 (2.00)
25,"Collins, Sam",27y 354d,71 (24-1-46 34.51%),,57 (21-1-35 37.72%),
5,"Davies, Alex",20y 78d,11 (5-0-6 45.45%),4 (0.36),←,
12,"Day, Sam",29y 271d,144 (41-2-101 29.17%),102 (0.71),←,
4,"Ellis, Brandon",28y 305d,222 (126-2-94 57.21%),73 (0.33),46 (17-1-28 38.04%),15 (0.33)
50,"Farrar, Jy",25y 179d,18 (8-0-10 44.44%),2 (0.11),←,
46,"Graham, Caleb",21y 265d,27 (6-0-21 22.22%),1 (0.04),←,
7,"Holman, Nick",27y 6d,83 (24-0-59 28.92%),42 (0.51),74 (23-0-51 31.08%),42 (0.57)
40,"Jeffrey, Joel",20y 84d,8 (4-0-4 50.00%),9 (1.13),←,
17,"Markov, Oleg",26y 27d,45 (20-0-25 44.44%),5 (0.11),22 (8-0-14 36.36%),2 (0.09)
11,"Miller, Touk",26y 102d,150 (38-2-110 26.00%),45 (0.30),←,
27,"Powell, Wil",22y 282d,68 (22-1-45 33.09%),13 (0.19),←,
22,"Rankine, Izak",22y 42d,40 (14-1-25 36.25%),40 (1.00),←,
41,"Rosas, Malcolm",20y 342d,12 (6-0-6 50.00%),9 (0.75),←,
18,"Rowell, Matt",20y 338d,29 (12-0-17 41.38%),9 (0.31),←,
20,"Sharp, Jeremy",20y 295d,18 (6-0-12 33.33%),4 (0.22),←,
24,"Swallow, David",29y 197d,187 (51-1-135 27.54%),83 (0.44),←,
14,"Weller, Lachie",26y 101d,127 (35-1-91 27.95%),45 (0.35),80 (21-1-58 26.88%),28 (0.35)
28,"Witts, Jarrod",29y 264d,134 (43-1-90 32.46%),27 (0.20),94 (25-1-68 27.13%),9 (0.10)
Totals,Totals,24y 153d,1676 (580-17-1079 34.61%),639 (0.38),,
C,"Dew, Stuart",42y 290d,95 (25-1-69 26.84%),,←,
