Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",25y 302d,116 (45-2-69 39.66%),114 (0.98),96 (41-2-53 43.75%),93 (0.97)
17,"Burns, Scott",23y 152d,59 (25-1-33 43.22%),17 (0.29),←,
28,"Crosisca, Gavin",29y 251d,211 (115-5-91 55.69%),59 (0.28),←,
39,"Crow, Scott",24y 157d,58 (25-0-33 43.10%),24 (0.41),45 (19-0-26 42.22%),22 (0.49)
9,"Francis, Matthew",27y 268d,51 (20-0-31 39.22%),23 (0.45),32 (16-0-16 50.00%),10 (0.31)
2,"Francis, Tony",29y 53d,134 (72-2-60 54.48%),96 (0.72),←,
11,"Fuller, Brad",19y 289d,8 (4-0-4 50.00%),8 (1.00),←,
38,"Gibson, Shannon",22y 198d,28 (12-1-15 44.64%),18 (0.64),3 (1-0-2 33.33%),
43,"Godden, Luke",19y 245d,10 (4-0-6 40.00%),,←,
30,"Kinnear, Ben",19y 86d,1 (0-0-1 0.00%),,←,
27,"McDonald, Alex",28y 100d,96 (47-0-49 48.96%),41 (0.43),50 (21-0-29 42.00%),17 (0.34)
48,"Michael, Mal",20y 334d,20 (9-0-11 45.00%),1 (0.05),←,
44,"Osborne, Richard",33y 342d,275 (115-2-158 42.18%),570 (2.07),21 (10-0-11 47.62%),22 (1.05)
6,"Patterson, Stephen",27y 140d,66 (29-1-36 44.70%),63 (0.95),←,
3,"Richardson, Mark",25y 205d,74 (36-1-37 49.32%),51 (0.69),←,
23,"Rocca, Anthony",20y 282d,50 (24-0-26 48.00%),59 (1.18),28 (13-0-15 46.43%),48 (1.71)
36,"Rocca, Saverio",24y 185d,119 (59-2-58 50.42%),415 (3.49),←,
29,"Russell, Scott",28y 17d,176 (96-3-77 55.40%),104 (0.59),←,
12,"Schauble, Andrew",21y 188d,54 (23-0-31 42.59%),9 (0.17),←,
22,"Wild, Jason",22y 103d,54 (24-2-28 46.30%),16 (0.30),←,
10,"Williams, Paul",25y 51d,142 (69-2-71 49.30%),180 (1.27),←,
19,"Wright, Graham",29y 352d,191 (109-4-78 58.12%),107 (0.56),←,
Totals,Totals,24y 361d,1993 (962-28-1003 48.27%),1975 (0.99),,
C,"Shaw, Tony",37y 305d,53 (23-0-30 43.40%),,←,
