St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",22y 353d,55 (15-1-39 28.18%),14 (0.25),←,
14,"Ball, Luke",18y 350d,7 (4-0-3 57.14%),4 (0.57),←,
6,"Black, Heath",23y 347d,93 (25-0-68 26.88%),41 (0.44),24 (7-0-17 29.17%),6 (0.25)
3,"Burke, Nathan",33y 93d,312 (132-3-177 42.79%),121 (0.39),←,
16,"Capuano, Mathew",27y 250d,105 (65-1-39 62.38%),37 (0.35),23 (5-1-17 23.91%),13 (0.57)
20,"Clarke, Xavier",19y 224d,23 (6-1-16 28.26%),10 (0.43),←,
9,"Gehrig, Fraser",27y 68d,154 (73-1-80 47.73%),184 (1.19),39 (10-0-29 25.64%),25 (0.64)
18,"Goddard, Brendon",17y 355d,4 (3-0-1 75.00%),1 (0.25),←,
2,"Hamill, Aaron",25y 263d,138 (61-0-77 44.20%),175 (1.27),46 (12-0-34 26.09%),61 (1.33)
35,"Harvey, Robert",31y 262d,262 (123-3-136 47.52%),154 (0.59),←,
7,"Hayes, Lenny",23y 116d,78 (22-2-54 29.49%),35 (0.45),←,
8,"Hudghton, Max",26y 250d,126 (49-2-75 39.68%),12 (0.10),←,
5,"Jones, Austinn",26y 224d,164 (65-2-97 40.24%),113 (0.69),←,
23,"Koschitzke, Justin",20y 232d,30 (8-0-22 26.67%),12 (0.40),←,
15,"Lawrence, Steven",26y 356d,111 (48-3-60 44.59%),57 (0.51),30 (8-1-21 28.33%),14 (0.47)
31,"Maguire, Matt",18y 345d,14 (3-0-11 21.43%),3 (0.21),←,
1,"Peckett, Justin",30y 217d,193 (77-2-114 40.41%),32 (0.17),←,
19,"Penny, Luke",22y 91d,42 (19-0-23 45.24%),5 (0.12),7 (4-0-3 57.14%),
17,"Powell, Stephen",26y 245d,81 (50-1-30 62.35%),65 (0.80),7 (4-0-3 57.14%),1 (0.14)
12,"Riewoldt, Nick",20y 205d,35 (10-1-24 30.00%),30 (0.86),←,
4,"Thompson, Andrew",30y 201d,138 (53-2-83 39.13%),79 (0.57),←,
13,"Voss, Brett",25y 77d,77 (29-2-46 38.96%),29 (0.38),42 (10-1-31 25.00%),18 (0.43)
Totals,Totals,24y 333d,2242 (940-27-1275 41.93%),1213 (0.54),,
C,"Thomas, Grant",45y 85d,36 (10-1-25 29.17%),,←,
