Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Casboult, Levi",27y 116d,87 (29-1-57 33.91%),94 (1.08),←,
9,"Cripps, Patrick",22y 113d,59 (16-1-42 27.97%),23 (0.39),←,
28,"Cuningham, David",20y 101d,9 (3-0-6 33.33%),5 (0.56),←,
30,"Curnow, Charlie",20y 156d,20 (5-0-15 25.00%),15 (0.75),←,
15,"Docherty, Sam",23y 265d,85 (27-1-57 32.35%),14 (0.16),72 (21-1-50 29.86%),13 (0.18)
25,"Fisher, Zac",19y 24d,10 (3-0-7 30.00%),2 (0.20),←,
4,"Gibbs, Bryce",28y 116d,224 (94-2-128 42.41%),133 (0.59),←,
14,"Jones, Liam",26y 135d,88 (35-0-53 39.77%),84 (0.95),22 (8-0-14 36.36%),16 (0.73)
11,"Kerridge, Sam",24y 74d,52 (21-0-31 40.38%),31 (0.60),25 (8-0-17 32.00%),8 (0.32)
8,"Kreuzer, Matthew",28y 57d,154 (70-0-84 45.45%),81 (0.53),←,
13,"Lamb, Jed",24y 263d,41 (17-0-24 41.46%),32 (0.78),19 (8-0-11 42.11%),15 (0.79)
26,"Macreadie, Harrison",19y 89d,7 (1-0-6 14.29%),,←,
3,"Murphy, Marc",29y 355d,229 (97-1-131 42.58%),166 (0.72),←,
5,"Petrevski-Seton, Sam",19y 140d,13 (4-0-9 30.77%),7 (0.54),←,
20,"Plowman, Lachie",22y 301d,54 (16-0-38 29.63%),1 (0.02),34 (12-0-22 35.29%),
21,"Sheehan, Ciaran",26y 232d,6 (1-1-4 25.00%),,←,
1,"Silvagni, Jack",19y 204d,22 (4-0-18 18.18%),22 (1.00),←,
6,"Simpson, Kade",33y 65d,279 (107-3-169 38.89%),130 (0.47),←,
39,"Thomas, Dale",30y 18d,212 (121-2-89 57.55%),148 (0.70),55 (18-0-37 32.73%),27 (0.49)
23,"Weitering, Jacob",19y 228d,35 (10-0-25 28.57%),9 (0.26),←,
43,"White, Simon",29y 22d,86 (33-2-51 39.53%),12 (0.14),←,
46,"Wright, Matthew",27y 207d,131 (61-0-70 46.56%),105 (0.80),37 (12-0-25 32.43%),42 (1.14)
Totals,Totals,24y 232d,1903 (775-14-1114 40.73%),1114 (0.59),,
C,"Bolton, Brendon",38y 82d,42 (17-0-25 40.48%),,37 (12-0-25 32.43%),
