North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
34,"Archer, Jackson",21y 151d,12 (1-0-11 8.33%),,←,
30,"Comben, Charlie",22y 324d,18 (3-0-15 16.67%),5 (0.28),←,
4,"Corr, Aidan",30y 22d,151 (52-3-96 35.43%),3 (0.02),53 (5-0-48 9.43%),1 (0.02)
25,"Curtis, Paul",21y 96d,48 (5-0-43 10.42%),46 (0.96),←,
9,"Davies-Uniacke, Luke",25y,97 (19-1-77 20.10%),36 (0.37),←,
42,"Dawson, Kallan",25y 322d,10 (2-0-8 20.00%),,←,
18,"Dawson, Wil",18y 171d,3 (1-0-2 33.33%),,←,
16,"Fisher, Zac",25y 359d,119 (36-1-82 30.67%),53 (0.45),12 (1-0-11 8.33%),
40,"Ford, Eddie",21y 353d,31 (2-0-29 6.45%),26 (0.84),←,
20,"Larkey, Nick",26y 2d,106 (21-1-84 20.28%),215 (2.03),←,
11,"McDonald, Luke",29y 120d,192 (68-0-124 35.42%),18 (0.09),←,
32,"Pink, Toby",25y 302d,7 (1-0-6 14.29%),1 (0.14),←,
24,"Powell, Tom",22y 98d,57 (7-1-49 13.16%),22 (0.39),←,
8,"Scott, Bailey",23y 335d,90 (10-1-79 11.67%),28 (0.31),←,
3,"Sheezel, Harry",19y 239d,35 (4-0-31 11.43%),6 (0.17),←,
14,"Shiels, Liam",33y 40d,278 (159-3-116 57.73%),94 (0.34),23 (3-0-20 13.04%),4 (0.17)
12,"Simpkin, Jy",26y 95d,142 (38-1-103 27.11%),56 (0.39),←,
2,"Stephenson, Jaidyn",25y 145d,119 (41-1-77 34.87%),129 (1.08),65 (7-1-57 11.54%),53 (0.82)
5,"Taylor, Curtis",24y 63d,71 (13-1-57 19.01%),31 (0.44),←,
13,"Tucker, Darcy",27y 137d,138 (44-0-94 31.88%),44 (0.32),30 (2-0-28 6.67%),9 (0.30)
6,"Wardlaw, George",19y 363d,19 (1-0-18 5.26%),5 (0.26),←,
38,"Xerri, Tristan",25y 85d,45 (7-1-37 16.67%),16 (0.36),←,
44,"Zurhaar, Cameron",26y 17d,110 (25-1-84 23.18%),147 (1.34),←,
Totals,Totals,24y 246d,1898 (560-16-1322 29.50%),981 (0.52),,
C,"Clarkson, Alastair",56y 42d,415 (232-4-179 56.39%),,25 (4-0-21 16.00%),
