St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
39,"Blake, Jason",19y 51d,1 (0-0-1 0.00%),1 (1.00),←,
3,"Burke, Nathan",30y 89d,279 (123-3-153 44.62%),101 (0.36),←,
16,"Carr, Matthew",21y 128d,19 (6-1-12 34.21%),2 (0.11),←,
27,"Davis, Chad",19y 339d,8 (0-1-7 6.25%),7 (0.88),←,
6,"Delaney, Tony",24y 130d,52 (17-2-33 34.62%),23 (0.44),9 (0-1-8 5.56%),3 (0.33)
31,"Elliott, Tim",23y 236d,36 (17-0-19 47.22%),7 (0.19),←,
10,"Everitt, Peter",26y 2d,141 (66-2-73 47.52%),250 (1.77),←,
25,"Hall, Barry",23y 87d,59 (28-1-30 48.31%),68 (1.15),←,
35,"Harvey, Robert",28y 258d,227 (113-3-111 50.44%),135 (0.59),←,
7,"Hayes, Lenny",20y 112d,25 (8-1-16 34.00%),8 (0.32),←,
24,"Heatley, Jason",28y 74d,59 (34-0-25 57.63%),164 (2.78),56 (31-0-25 55.36%),156 (2.79)
8,"Hudghton, Max",23y 246d,72 (34-1-37 47.92%),3 (0.04),←,
5,"Jones, Austinn",23y 220d,113 (53-1-59 47.35%),93 (0.82),←,
36,"Knowles, Brett",21y 358d,19 (6-0-13 31.58%),5 (0.26),←,
23,"Loewe, Stewart",31y 348d,285 (126-2-157 44.56%),538 (1.89),←,
43,"Moyle, Brett",20y 35d,4 (0-0-4 0.00%),1 (0.25),←,
1,"Peckett, Justin",27y 213d,144 (66-1-77 46.18%),17 (0.12),←,
19,"Sziller, Steven",27y 142d,105 (51-1-53 49.05%),38 (0.36),←,
4,"Thompson, Andrew",27y 197d,75 (38-1-36 51.33%),57 (0.76),←,
32,"Traianidis, Jason",25y 180d,46 (22-0-24 47.83%),30 (0.65),←,
15,"Wakelin, Darryl",25y 268d,105 (51-1-53 49.05%),8 (0.08),←,
20,"Young, Matthew",27y 231d,107 (53-1-53 50.00%),19 (0.18),86 (44-1-41 51.74%),13 (0.15)
Totals,Totals,24y 329d,1981 (912-23-1046 46.04%),1575 (0.80),,
C,"Watson, Tim",38y 297d,31 (10-1-20 33.87%),,←,
