North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
30,"Comben, Charlie",21y 277d,8 (2-0-6 25.00%),5 (0.63),←,
4,"Corr, Aidan",28y 341d,125 (50-3-72 41.20%),2 (0.02),27 (3-0-24 11.11%),
10,"Cunnington, Ben",31y 297d,235 (116-1-118 49.57%),95 (0.40),←,
25,"Curtis, Paul",20y 50d,20 (3-0-17 15.00%),16 (0.80),←,
9,"Davies-Uniacke, Luke",23y 319d,76 (18-1-57 24.34%),24 (0.32),←,
22,"Goldstein, Todd",34y 296d,300 (129-2-169 43.33%),153 (0.51),←,
43,"Hall, Aaron",32y 165d,156 (42-2-112 27.56%),94 (0.60),53 (9-1-43 17.92%),18 (0.34)
15,"Howe, Daniel",27y 140d,101 (47-3-51 48.02%),22 (0.22),5 (1-0-4 20.00%),
20,"Larkey, Nick",24y 321d,77 (19-1-57 25.32%),134 (1.74),←,
19,"Logue, Griffin",25y 10d,69 (30-1-38 44.20%),9 (0.13),5 (2-0-3 40.00%),
11,"McDonald, Luke",28y 73d,165 (67-0-98 40.61%),17 (0.10),←,
23,"McKay, Ben",25y 120d,54 (7-1-46 13.89%),1 (0.02),←,
29,"Phillips, Will",20y 336d,21 (5-0-16 23.81%),5 (0.24),←,
24,"Powell, Tom",21y 52d,37 (5-1-31 14.86%),12 (0.32),←,
8,"Scott, Bailey",22y 288d,61 (8-1-52 13.93%),22 (0.36),←,
3,"Sheezel, Harry",18y 192d,6 (2-0-4 33.33%),1 (0.17),←,
14,"Shiels, Liam",31y 359d,261 (158-3-100 61.11%),92 (0.35),6 (2-0-4 33.33%),2 (0.33)
2,"Stephenson, Jaidyn",24y 98d,95 (40-1-54 42.63%),107 (1.13),41 (6-1-34 15.85%),31 (0.76)
5,"Taylor, Curtis",23y 17d,58 (11-1-46 19.83%),27 (0.47),←,
13,"Tucker, Darcy",26y 90d,112 (42-0-70 37.50%),37 (0.33),4 (0-0-4 0.00%),2 (0.50)
28,"Turner, Kayne",27y 113d,124 (48-1-75 39.11%),60 (0.48),←,
7,"Ziebell, Jack",32y 54d,264 (112-1-151 42.61%),182 (0.69),←,
44,"Zurhaar, Cameron",24y 336d,89 (24-1-64 27.53%),121 (1.36),←,
Totals,Totals,25y 364d,2514 (985-25-1504 39.18%),1238 (0.49),,
C,"Clarkson, Alastair",54y 361d,396 (230-4-162 58.59%),,6 (2-0-4 33.33%),
