Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
9,"AhMat, Robert",20y 288d,29 (15-0-14 51.72%),25 (0.86),4 (3-0-1 75.00%),3 (0.75)
42,"Arnott, Simon",22y 78d,27 (17-1-9 64.81%),15 (0.56),←,
21,"Barry, Leo",20y 349d,22 (14-0-8 63.64%),20 (0.91),←,
30,"Bayes, Mark",31y 49d,239 (98-2-139 41.42%),173 (0.72),←,
41,"Cook, Troy",21y 264d,26 (17-0-9 65.38%),9 (0.35),←,
8,"Cresswell, Daryn",26y 346d,122 (46-1-75 38.11%),99 (0.81),←,
6,"Dunkley, Andrew",29y 308d,126 (49-2-75 39.68%),7 (0.06),←,
16,"Green, Brent",22y 35d,7 (4-1-2 64.29%),2 (0.29),2 (1-0-1 50.00%),2 (1.00)
14,"Kelly, Paul",28y 279d,166 (58-3-105 35.84%),120 (0.72),←,
34,"Luff, Troy",28y 162d,82 (36-2-44 45.12%),59 (0.72),←,
11,"Maxfield, Stuart",26y 24d,141 (70-2-69 50.35%),91 (0.65),52 (35-1-16 68.27%),26 (0.50)
13,"McPherson, Daniel",22y 302d,35 (23-1-11 67.14%),3 (0.09),←,
17,"Mooney, Jason",24y 332d,82 (31-0-51 37.80%),45 (0.55),←,
23,"Nicks, Matthew",22y 355d,32 (21-0-11 65.63%),10 (0.31),←,
19,"OLoughlin, Michael",21y 72d,65 (38-1-26 59.23%),69 (1.06),←,
24,"Orchard, Mark",22y 31d,38 (21-1-16 56.58%),8 (0.21),26 (16-0-10 61.54%),4 (0.15)
1,"Roos, Paul",34y 310d,341 (152-1-188 44.72%),287 (0.84),72 (42-1-29 59.03%),17 (0.24)
22,"Saddington, Jason",18y 192d,4 (3-0-1 75.00%),2 (0.50),←,
2,"Schwass, Wayne",29y 157d,189 (105-0-84 55.56%),106 (0.56),5 (4-0-1 80.00%),9 (1.80)
15,"Stafford, Greg",23y 249d,67 (32-1-34 48.51%),16 (0.24),←,
20,"Stevens, John",26y 322d,25 (16-0-9 64.00%),14 (0.56),←,
33,"Warfe, Rowan",21y 314d,44 (12-0-32 27.27%),2 (0.05),18 (11-0-7 61.11%),1 (0.06)
Totals,Totals,24y 335d,1909 (878-19-1012 45.99%),1182 (0.62),,
C,"Eade, Rodney",40y 29d,54 (35-1-18 65.74%),,←,
