Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",29y 331d,239 (99-1-139 41.63%),156 (0.65),←,
7,"Brown, Nathan",30y 97d,196 (83-4-109 43.37%),313 (1.60),59 (19-1-39 33.05%),107 (1.81)
9,"Cotchin, Trent",18y 40d,1 (0-0-1 0.00%),2 (2.00),←,
3,"Deledio, Brett",21y 29d,70 (26-2-42 38.57%),49 (0.70),←,
10,"Edwards, Shane",19y 205d,21 (3-2-16 19.05%),17 (0.81),←,
41,"Foley, Nathan",22y 252d,57 (17-2-38 31.58%),12 (0.21),←,
31,"Hyde, Chris",25y 282d,88 (23-1-64 26.70%),36 (0.41),←,
17,"Johnson, Kane",30y 63d,209 (87-2-120 42.11%),72 (0.34),105 (32-2-71 31.43%),28 (0.27)
46,"King, Jake",24y 52d,27 (5-2-20 22.22%),4 (0.15),←,
16,"McGuane, Luke",21y 95d,21 (3-1-17 16.67%),,←,
13,"McMahon, Jordan",24y 356d,122 (47-4-71 40.16%),39 (0.32),8 (2-1-5 31.25%),2 (0.25)
40,"Moore, Kelvin",24y 53d,32 (4-1-27 14.06%),8 (0.25),←,
20,"Morton, Mitch",21y 110d,18 (7-1-10 41.67%),20 (1.11),6 (1-1-4 25.00%),9 (1.50)
1,"Newman, Chris",25y 365d,119 (36-2-81 31.09%),16 (0.13),←,
6,"Polak, Graham",23y 336d,102 (45-2-55 45.10%),21 (0.21),29 (5-2-22 20.69%),12 (0.41)
12,"Richardson, Matthew",33y 59d,264 (108-2-154 41.29%),768 (2.91),←,
8,"Riewoldt, Jack",19y 199d,13 (2-1-10 19.23%),12 (0.92),←,
5,"Simmonds, Troy",29y 309d,165 (75-1-89 45.76%),115 (0.70),61 (23-1-37 38.52%),49 (0.80)
30,"Tambling, Richard",21y 248d,61 (23-2-36 39.34%),47 (0.77),←,
2,"Thursfield, Will",22y 28d,30 (7-2-21 26.67%),,←,
21,"Tuck, Shane",26y 145d,77 (26-2-49 35.06%),38 (0.49),←,
35,"White, Matt",21y 32d,24 (7-2-15 33.33%),6 (0.25),←,
Totals,Totals,24y 151d,1956 (733-39-1184 37.47%),1751 (0.90),,
C,"Wallace, Terry",49y 156d,222 (105-4-113 48.20%),,74 (26-2-46 36.49%),
