Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",32y 15d,283 (151-2-130 53.71%),374 (1.32),91 (27-0-64 29.67%),112 (1.23)
31,"Brooksby, Keegan",26y 32d,7 (1-0-6 14.29%),3 (0.43),←,
27,"Cameron, Clay",22y 2d,23 (5-0-18 21.74%),5 (0.22),←,
39,"Davis, Ryan",26y 357d,21 (6-0-15 28.57%),8 (0.38),7 (3-0-4 42.86%),4 (0.57)
33,"Hall, Aaron",25y 202d,70 (25-1-44 36.43%),61 (0.87),←,
5,"Harbrow, Jarrod",27y 316d,173 (69-2-102 40.46%),49 (0.28),103 (29-1-73 28.64%),28 (0.27)
23,"Lemmens, Sean",21y 209d,46 (15-1-30 33.70%),7 (0.15),←,
37,"Lonergan, Jesse",21y 197d,41 (11-1-29 28.05%),4 (0.10),←,
19,"Lynch, Tom",23y 211d,90 (25-1-64 28.33%),158 (1.76),←,
7,"Malceski, Nick",31y 288d,202 (122-3-77 61.14%),73 (0.36),26 (6-1-19 25.00%),6 (0.23)
4,"Martin, Jack",21y 121d,33 (10-1-22 31.82%),33 (1.00),←,
32,"Matera, Brandon",24y 79d,79 (23-1-55 29.75%),86 (1.09),←,
17,"May, Steven",24y 140d,76 (25-1-50 33.55%),16 (0.21),←,
22,"Nicholls, Tom",24y 86d,36 (12-1-23 34.72%),5 (0.14),←,
10,"Prestia, Dion",23y 230d,90 (24-0-66 26.67%),28 (0.31),←,
35,"Rischitelli, Michael",30y 142d,206 (74-3-129 36.65%),87 (0.42),95 (25-0-70 26.32%),40 (0.42)
8,"Russell, Luke",24y 126d,73 (17-1-55 23.97%),29 (0.40),←,
20,"Schade, Henry",22y 234d,20 (4-1-15 22.50%),,←,
26,"Shaw, Matt",24y 114d,90 (23-1-66 26.11%),31 (0.34),←,
48,"Tape, Seb",23y 297d,39 (5-0-34 12.82%),1 (0.03),←,
34,"Willis, Mackenzie",20y 296d,2 (0-0-2 0.00%),,←,
30,"Wright, Peter",19y 264d,8 (0-0-8 0.00%),9 (1.13),←,
Totals,Totals,24y 246d,1708 (647-21-1040 37.88%),1067 (0.62),,
C,"Eade, Rodney",58y 55d,346 (176-5-165 51.59%),,32 (7-1-24 23.44%),
